,area,rooms,bathroom,parking_spaces,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),totalBRL
5494,210.0,3,3,2,2970.0,5500.0,690.0,70.0,9.130322663990151
5495,240.0,4,2,4,0.0,8000.0,0.0,121.0,9.002331708246244
5496,336.0,4,6,5,4950.0,7500.0,0.0,96.0,9.437555622660446
5497,60.0,2,1,1,450.0,790.0,17.0,11.0,7.1459844677143876
5498,194.0,3,3,2,1351.0,4000.0,324.0,54.0,8.653470809708786
5499,70.0,1,1,0,250.0,2000.0,0.0,26.0,7.7306140660637395
5500,46.0,1,1,0,100.0,1600.0,0.0,21.0,7.451241684987676
5501,185.0,3,2,2,1760.0,6000.0,0.0,78.0,8.966866554188723
5502,90.0,1,2,2,1500.0,8000.0,500.0,102.0,9.220389707829185
5503,90.0,3,2,1,200.0,1400.0,111.0,19.0,7.456454555176209
5504,175.0,1,3,2,900.0,4142.0,0.0,53.0,8.536211197252
5505,140.0,3,2,1,2200.0,4200.0,331.0,55.0,8.822764296703758
5506,400.0,2,5,4,0.0,6000.0,484.0,91.0,8.791181936736017
5507,127.0,3,2,1,539.0,3000.0,120.0,44.0,8.21716859576607
5508,60.0,2,2,1,654.0,3300.0,96.0,42.0,8.317033476492403
5509,230.0,3,3,3,700.0,4000.0,408.0,54.0,8.54927308487965
5510,48.0,1,1,1,1137.0,6698.0,166.0,85.0,8.998013113095823
5511,62.0,3,2,1,330.0,2975.0,59.0,38.0,8.132412674500905
5512,110.0,3,2,1,1130.0,4500.0,262.0,58.0,8.691314551644853
5513,80.0,3,3,2,1180.0,2800.0,0.0,36.0,8.298290634359283
5514,54.0,1,1,0,734.0,2400.0,286.0,31.0,8.146709052203319
5515,42.0,1,1,1,660.0,4400.0,41.0,56.0,8.54830418644129
5516,55.0,2,1,1,176.0,850.0,60.0,12.0,7.002155954403621
5517,161.0,3,5,3,2541.0,6500.0,567.0,83.0,9.179056081936416
5518,70.0,2,1,1,390.0,1100.0,74.0,15.0,7.365180126021013
5519,35.0,1,1,0,450.0,1300.0,40.0,17.0,7.4999765409521215
5520,360.0,4,4,4,5767.0,9000.0,2507.0,115.0,9.763708110007842
5521,45.0,1,1,1,816.0,2900.0,9.0,39.0,8.233503140233994
5522,55.0,1,1,0,150.0,730.0,0.0,10.0,6.792344427470809
5523,25.0,1,1,0,350.0,1750.0,46.0,23.0,7.682482446534506
5524,68.0,3,2,1,360.0,2250.0,95.0,30.0,7.914252278742441
5525,900.0,3,4,8,0.0,20000.0,3813.0,301.0,10.090423446880829
5526,71.0,2,1,0,330.0,990.0,0.0,15.0,7.197435354096591
5527,250.0,3,2,1,1642.0,6400.0,746.0,83.0,9.090655529030203
5528,305.0,4,5,5,4596.0,14000.0,2239.0,187.0,9.953277217038643
5529,81.0,3,2,1,580.0,1700.0,90.0,22.0,7.780303087908373
5530,234.0,3,4,4,1710.0,3600.0,1375.0,46.0,8.814627555310697
5531,54.0,1,2,0,245.0,720.0,46.0,10.0,6.92951677076365
5532,70.0,2,1,1,703.0,4960.0,347.0,63.0,8.711772645605693
5533,100.0,3,2,1,600.0,1800.0,140.0,24.0,7.84971375760487
5534,48.0,1,1,1,1450.0,4200.0,135.0,54.0,8.672486075822272
5535,88.0,2,2,1,700.0,1900.0,77.0,28.0,7.903226808730733
5536,40.0,1,1,0,0.0,2000.0,53.0,31.0,7.642524134232902
5537,76.0,1,1,0,503.0,1490.0,177.0,22.0,7.693025748417888
5538,109.0,3,2,2,1156.0,6500.0,319.0,83.0,8.994544758324512
5539,160.0,3,3,2,1364.0,2650.0,269.0,36.0,8.371010681238156
5540,106.0,2,1,0,110.0,1790.0,0.0,23.0,7.562161631225652
5541,90.0,4,2,0,568.0,1900.0,55.0,25.0,7.8434564043761155
5542,70.0,2,2,1,665.0,2000.0,0.0,26.0,7.898039690764619
5543,120.0,2,1,4,0.0,2000.0,207.0,31.0,7.713784616598755
5544,230.0,3,3,3,2500.0,3916.0,586.0,50.0,8.86120833720818
5545,130.0,2,2,2,0.0,3500.0,448.0,53.0,8.294549515143679
5546,67.0,2,2,1,730.0,1970.0,205.0,25.0,7.983098940710892
5547,140.0,4,3,2,1030.0,3500.0,220.0,45.0,8.475537516147405
5548,80.0,3,2,0,300.0,1500.0,71.0,20.0,7.545389749611823
5549,40.0,1,1,0,307.0,1350.0,0.0,18.0,7.424165281042028
5550,49.0,2,1,1,225.0,1000.0,0.0,14.0,7.122866658599083
5551,73.0,3,1,1,1270.0,3800.0,138.0,49.0,8.567506005289827
5552,110.0,2,3,3,0.0,2200.0,8.0,34.0,7.715569534520208
5553,79.0,3,2,1,580.0,2400.0,62.0,31.0,8.03073492409854
5554,40.0,1,1,0,300.0,1155.0,55.0,16.0,7.3310603052186325
5555,370.0,4,6,0,3417.0,7900.0,2386.0,101.0,9.53249633228804
5556,140.0,4,3,2,822.0,2200.0,132.0,30.0,8.066207568006265
5557,300.0,4,4,2,2500.0,8000.0,1275.0,104.0,9.382695764458287
5558,40.0,1,1,1,375.0,1635.0,0.0,21.0,7.616775808698373
5559,100.0,3,2,2,1129.0,1600.0,250.0,21.0,8.006700845440367
5560,63.0,2,2,1,650.0,1890.0,9.0,24.0,7.853216388156072
5561,150.0,3,2,1,1246.0,5500.0,0.0,70.0,8.827174771362785
5562,190.0,3,3,3,3000.0,13000.0,84.0,165.0,9.69590972432601
5563,100.0,3,2,2,970.0,2400.0,395.0,31.0,8.241966560231802
5564,132.0,6,4,2,800.0,3400.0,117.0,50.0,8.38206051742474
5565,127.0,2,3,3,2300.0,3300.0,500.0,42.0,8.723068501163928
5566,222.0,3,3,2,0.0,2400.0,292.0,21.0,7.906178840394815
5567,80.0,2,2,1,0.0,1680.0,9.0,26.0,7.447751280047908
5568,208.0,4,4,3,3600.0,12000.0,1084.0,153.0,9.731571668456054
5569,480.0,4,4,6,0.0,10000.0,1000.0,151.0,9.319284458965361
5570,360.0,3,5,2,3500.0,15000.0,834.0,191.0,9.879758225836891
5571,142.0,3,2,2,1026.0,1750.0,243.0,23.0,8.02059914989697
5572,150.0,3,3,0,1100.0,5100.0,242.0,66.0,8.780941113572387
5573,54.0,2,1,1,560.0,1600.0,0.0,21.0,7.687997166393016
5574,35.0,1,1,0,480.0,1000.0,0.0,13.0,7.309212365692763
5575,44.0,2,1,1,250.0,1090.0,10.0,14.0,7.21890970761906
5576,130.0,3,2,1,1200.0,4500.0,100.0,58.0,8.675734219544788
5577,70.0,2,2,0,250.0,1550.0,42.0,23.0,7.531552381407289
5578,68.0,2,1,0,230.0,1300.0,0.0,17.0,7.344719054149673
5579,212.0,4,3,4,3300.0,15000.0,1272.0,191.0,9.891465577308802
5580,35.0,1,1,1,580.0,3300.0,112.0,43.0,8.3030093814735
5581,116.0,3,2,1,950.0,1700.0,90.0,22.0,7.924072324923417
5582,80.0,1,1,0,427.0,1900.0,0.0,25.0,7.763446388727362
5583,47.0,1,1,1,756.0,2250.0,114.0,29.0,8.055157731819678
5584,60.0,3,2,1,842.0,1000.0,63.0,13.0,7.5595594960077
5585,75.0,2,1,0,440.0,1200.0,0.0,16.0,7.4127640174265625
5586,60.0,1,1,1,694.0,1098.0,151.0,15.0,7.580189417944541
5587,100.0,2,1,0,0.0,5000.0,125.0,76.0,8.556798446008598
5588,22.0,1,1,1,0.0,1500.0,0.0,20.0,7.327123292259293
5589,75.0,3,2,1,700.0,2900.0,125.0,37.0,8.232971790593437
5590,75.0,2,3,2,499.0,2500.0,70.0,32.0,8.039802343736485
5591,65.0,2,1,1,220.0,700.0,0.0,10.0,6.836259277277067
5592,25.0,1,1,0,294.0,1300.0,22.0,17.0,7.3987862754199485
5593,194.0,4,3,2,2600.0,2999.0,643.0,38.0,8.74528448245438
5594,75.0,2,2,0,0.0,2000.0,109.0,31.0,7.669028288589683
5595,51.0,2,1,0,165.0,1000.0,27.0,14.0,7.095893221097532
5596,63.0,2,2,2,600.0,4080.0,167.0,52.0,8.496990484098719
5597,90.0,2,2,1,600.0,1200.0,17.0,16.0,7.51425465281641
5598,45.0,2,1,1,1300.0,3000.0,167.0,39.0,8.413387022690648
5599,85.0,2,2,1,1100.0,2000.0,82.0,26.0,8.073714641109857
5600,70.0,2,2,1,695.0,1700.0,59.0,22.0,7.814803429489359
5601,66.0,2,1,0,150.0,1700.0,59.0,25.0,7.5678626054638825
5602,45.0,1,1,0,470.0,1100.0,0.0,15.0,7.368970402194793
5603,114.0,3,2,1,750.0,2900.0,109.0,43.0,8.24354550792826
5604,26.0,1,1,0,380.0,2300.0,61.0,30.0,7.927324360309794
5605,60.0,1,1,2,0.0,2000.0,0.0,30.0,7.616283561580385
5606,44.0,1,1,0,280.0,1100.0,30.0,17.0,7.2640301428995295
5607,20.0,1,1,0,420.0,1050.0,79.0,14.0,7.355001921105257
5608,91.0,2,3,2,2065.0,9800.0,500.0,125.0,9.43276366396591
5609,70.0,2,2,1,650.0,1000.0,45.0,13.0,7.443663683115591
5610,30.0,1,1,0,0.0,1550.0,21.0,20.0,7.3727463664043285
5611,308.0,4,5,4,1750.0,15000.0,167.0,200.0,9.748061059204817
5612,90.0,2,2,1,1000.0,3000.0,50.0,39.0,8.316300249036848
5613,217.0,3,5,6,0.0,5000.0,417.0,76.0,8.611411866655219
5614,47.0,1,1,0,400.0,1700.0,72.0,22.0,7.693937325509272
5615,60.0,2,1,1,150.0,1800.0,0.0,24.0,7.5883236773352225
5616,35.0,1,1,0,250.0,1305.0,0.0,17.0,7.360739903058278
5617,490.0,3,5,4,0.0,10000.0,2270.0,151.0,9.427143867544194
5618,180.0,3,3,2,1600.0,3000.0,0.0,39.0,8.442469645220301
5619,65.0,2,2,2,400.0,1950.0,41.0,29.0,7.791935956938058
5620,76.0,2,2,2,600.0,1700.0,34.0,25.0,7.7664168980196555
5621,56.0,2,1,1,340.0,1400.0,57.0,18.0,7.504391559161238
5622,68.0,1,1,0,500.0,1500.0,0.0,20.0,7.611347717403621
5623,56.0,1,1,1,722.0,1350.0,50.0,18.0,7.669028288589683
5624,131.0,3,2,2,2800.0,10000.0,500.0,129.0,9.505320746909074
5625,100.0,3,1,4,0.0,2500.0,226.0,38.0,7.9247959139564355
5626,72.0,2,2,1,350.0,2500.0,125.0,32.0,8.00903068506973
5627,88.0,3,2,1,289.0,1450.0,114.0,20.0,7.535830462798367
5628,38.0,1,1,0,700.0,1850.0,150.0,24.0,7.9102237070973445
5629,49.0,2,1,1,487.0,1300.0,17.0,17.0,7.507690077819904
5630,60.0,1,1,1,900.0,4600.0,100.0,59.0,8.641179171197228
5631,80.0,2,1,1,1257.0,2950.0,195.0,38.0,8.398634855292102
5632,280.0,5,3,3,0.0,4000.0,117.0,72.0,8.340456012916183
5633,510.0,4,3,5,0.0,10000.0,517.0,151.0,9.275285060616564
5634,148.0,1,2,4,1845.0,9900.0,550.0,126.0,9.427143867544194
5635,76.0,3,2,1,550.0,1600.0,59.0,24.0,7.711548979629146
5636,110.0,3,2,1,400.0,1400.0,150.0,19.0,7.585788821732034
5637,22.0,1,1,1,0.0,1275.0,0.0,17.0,7.164720378771857
5638,42.0,1,1,1,450.0,2000.0,88.0,26.0,7.84971375760487
5639,59.0,2,1,1,490.0,1700.0,0.0,22.0,7.70210434005105
5640,158.0,4,4,4,2250.0,2500.0,423.0,32.0,8.55756708555451
5641,65.0,2,2,1,290.0,925.0,84.0,13.0,7.180069874302796
5642,20.0,1,1,0,602.0,1800.0,130.0,23.0,7.846198815497425
5643,298.0,4,4,1,0.0,3000.0,0.0,46.0,8.021912778985708
5644,38.0,1,1,0,877.0,2280.0,123.0,30.0,8.105005537547246
5645,213.0,4,4,3,2600.0,6500.0,1157.0,83.0,9.243871855184976
5646,150.0,3,2,3,0.0,1900.0,125.0,29.0,7.628031126930335
5647,60.0,1,1,0,350.0,1000.0,0.0,13.0,7.218176838403408
5648,65.0,2,1,1,100.0,1400.0,84.0,18.0,7.3796321526095525
5649,169.0,4,4,4,1800.0,6450.0,1140.0,82.0,9.156200925875535
5650,100.0,2,3,1,1260.0,3973.0,315.0,51.0,8.630521876723241
5651,158.0,4,4,3,2100.0,6600.0,375.0,84.0,9.122601457668177
5652,150.0,2,2,2,0.0,6000.0,667.0,91.0,8.818630229100354
5653,49.0,2,1,0,250.0,1650.0,15.0,25.0,7.57095858316901
5654,260.0,4,4,4,3400.0,5000.0,1417.0,64.0,9.198470199405696
5655,65.0,1,1,1,780.0,2500.0,241.0,33.0,8.176110342237342
5656,380.0,6,5,3,0.0,9000.0,417.0,136.0,9.164715193949908
5657,70.0,3,1,0,205.0,1200.0,25.0,16.0,7.277247726631484
5658,180.0,2,1,0,0.0,2000.0,15.0,31.0,7.624130585661289
5659,105.0,2,1,0,400.0,1250.0,55.0,17.0,7.45182223652793
5660,300.0,8,3,1,0.0,4000.0,500.0,66.0,8.426611813185
5661,190.0,3,3,1,2000.0,9000.0,492.0,115.0,9.359708203627006
5662,67.0,2,2,2,202.0,1000.0,82.0,14.0,7.1693500166706
5663,96.0,2,2,2,1200.0,9000.0,0.0,115.0,9.241935933565934
5664,75.0,2,2,1,200.0,1300.0,250.0,19.0,7.478734825567875
5665,45.0,1,1,1,367.0,1100.0,34.0,14.0,7.323830566202317
5666,60.0,2,1,1,489.0,1900.0,0.0,25.0,7.789454566086673
5667,45.0,1,1,1,781.0,2970.0,92.0,38.0,8.264105763728956
5668,38.0,1,1,1,1450.0,3400.0,0.0,44.0,8.49596955496461
5669,75.0,1,1,1,0.0,1521.0,163.0,23.0,7.443078374348516
5670,442.0,5,6,6,0.0,7500.0,1301.0,113.0,9.09549053029724
5671,220.0,3,3,2,1700.0,11000.0,542.0,140.0,9.50159106930499
5672,140.0,3,1,2,140.0,6000.0,273.0,91.0,8.780326390946605
5673,76.0,3,2,1,375.0,1400.0,128.0,19.0,7.56164174558878
5674,60.0,2,1,1,395.0,580.0,15.0,8.0,6.906754778648554
5675,50.0,1,1,0,250.0,803.0,0.0,12.0,6.97166860472579
5676,165.0,4,3,2,0.0,5000.0,46.0,76.0,8.541495483939203
5677,90.0,1,1,0,0.0,1150.0,59.0,18.0,7.113142108707088
5678,62.0,2,1,1,447.0,1200.0,76.0,16.0,7.461640392208575
5679,120.0,3,2,2,0.0,3800.0,0.0,58.0,8.258163361537619
5680,279.0,4,5,4,0.0,4500.0,379.0,74.0,8.507950610049305
5681,79.0,3,2,0,781.0,3500.0,183.0,46.0,8.414274137408396
5682,45.0,1,1,0,480.0,980.0,0.0,13.0,7.295735072749282
5683,36.0,1,1,0,700.0,590.0,244.0,8.0,7.341483852363161
5684,47.0,1,1,0,580.0,750.0,0.0,10.0,7.201170883281678
5685,270.0,4,4,8,0.0,3200.0,144.0,49.0,8.129764445794171
5686,25.0,1,1,0,700.0,890.0,59.0,12.0,7.415776975415394
5687,45.0,2,1,1,280.0,1125.0,26.0,15.0,7.277247726631484
5688,255.0,4,4,3,5000.0,6600.0,1678.0,84.0,9.500095294588894
5689,55.0,1,2,1,744.0,954.0,74.0,13.0,7.487733761436444
5690,85.0,3,3,2,1600.0,4940.0,300.0,63.0,8.839856232763264
5691,200.0,3,3,2,370.0,2700.0,135.0,36.0,8.08394570229562
5692,55.0,2,2,0,290.0,1400.0,34.0,21.0,7.465082736399547
5693,180.0,5,5,2,1285.0,2287.0,517.0,29.0,8.323365694436081
5694,64.0,2,2,2,800.0,1900.0,129.0,25.0,7.956827122090111
5695,42.0,2,1,1,900.0,923.0,100.0,14.0,7.569411792450712
5696,300.0,3,3,5,0.0,5400.0,834.0,82.0,8.7509996908987
5697,32.0,1,1,1,1800.0,2000.0,416.0,26.0,8.353025845202325
5698,64.0,2,1,2,480.0,1850.0,39.0,24.0,7.780720886117918
5699,72.0,2,2,1,626.0,1440.0,27.0,19.0,7.655864017616056
5700,30.0,1,1,0,0.0,1000.0,0.0,13.0,6.921658184151129
5701,55.0,2,1,0,150.0,1250.0,85.0,19.0,7.316548177182976
5702,253.0,3,5,5,2760.0,6750.0,1770.0,86.0,9.338821533624722
5703,147.0,3,2,0,1500.0,4250.0,0.0,54.0,8.666474894131992
5704,110.0,3,3,1,1306.0,4575.0,140.0,58.0,8.712759974960212
5705,400.0,4,3,4,0.0,3760.0,2084.0,57.0,8.683046555502886
5706,350.0,5,4,2,0.0,4794.0,500.0,86.0,8.59062950948942
5707,510.0,5,5,5,0.0,10000.0,2317.0,151.0,9.431161227920747
5708,246.0,3,4,4,3350.0,10000.0,1480.0,127.0,9.613202094214232
5709,92.0,3,4,2,804.0,2200.0,144.0,28.0,8.063692634269517
5710,54.0,2,2,1,500.0,2300.0,167.0,30.0,8.005700678662542
5711,130.0,3,2,0,1655.0,3700.0,350.0,47.0,8.657476736863293
5712,53.0,2,2,1,950.0,1100.0,60.0,15.0,7.661997558901893
5713,59.0,2,1,1,589.0,1500.0,0.0,20.0,7.6544432264701125
5714,153.0,3,2,2,0.0,9876.0,196.0,162.0,9.23317760587894
5715,78.0,2,1,1,430.0,950.0,32.0,13.0,7.262628600974241
5716,305.0,3,3,3,3100.0,5500.0,2167.0,70.0,9.291090521661292
5717,54.0,1,1,1,758.0,1148.0,84.0,15.0,7.603897968521881
5718,80.0,2,2,0,580.0,1275.0,113.0,17.0,7.593877844605118
5719,26.0,1,1,0,308.0,1490.0,0.0,19.0,7.505492274737424
5720,96.0,2,1,1,795.0,2500.0,159.0,32.0,8.156797046675651
5721,70.0,3,1,1,650.0,1300.0,17.0,17.0,7.59337419312129
5722,56.0,2,1,1,530.0,2500.0,0.0,32.0,8.027150106832774
5723,320.0,5,3,4,0.0,5500.0,219.0,91.0,8.667507952075105
5724,30.0,1,1,0,0.0,861.0,0.0,13.0,6.774223886357614
5725,45.0,1,1,0,340.0,1000.0,0.0,13.0,7.21081845347222
5726,60.0,2,1,0,457.0,1134.0,55.0,15.0,7.415776975415394
5727,101.0,2,3,1,900.0,3500.0,267.0,45.0,8.45807992692373
5728,220.0,4,4,2,2500.0,3200.0,552.0,41.0,8.747352077624353
5729,60.0,2,1,0,0.0,1200.0,44.0,19.0,7.142036574706803
5730,62.0,2,1,1,350.0,1800.0,55.0,23.0,7.709308333385869
5731,65.0,2,1,1,800.0,1100.0,0.0,15.0,7.557994958530806
5732,111.0,2,2,1,218.0,1102.0,33.0,20.0,7.2254814727822945
5733,140.0,2,1,2,0.0,4000.0,821.0,61.0,8.49351506406166
5734,17.0,1,1,0,300.0,2100.0,50.0,27.0,7.815207062189088
5735,90.0,3,2,2,1300.0,3500.0,250.0,45.0,8.536211197252
5736,40.0,1,1,0,0.0,1350.0,80.0,21.0,7.280697195384741
5737,70.0,2,2,0,750.0,6100.0,150.0,79.0,8.865029186687766
5738,370.0,4,5,5,4800.0,5000.0,1992.0,64.0,9.381010986029276
5739,48.0,2,1,1,400.0,1000.0,7.0,15.0,7.260522598089852
5740,130.0,3,2,1,747.0,2500.0,122.0,34.0,8.132706489693264
5741,303.0,3,4,4,4540.0,18000.0,0.0,229.0,10.033243075528665
5742,150.0,3,4,3,3500.0,10740.0,67.0,137.0,9.577826662126565
5743,45.0,1,1,1,3000.0,5520.0,0.0,70.0,9.058470422638056
5744,190.0,4,4,3,1740.0,6200.0,501.0,83.0,9.050758302151717
5745,250.0,4,4,0,0.0,3940.0,0.0,65.0,8.295548516225763
5746,78.0,3,2,2,605.0,1690.0,68.0,22.0,7.777373602657861
5747,160.0,3,3,2,0.0,2500.0,7.0,38.0,7.842278779117352
5748,100.0,3,2,1,1005.0,1850.0,85.0,24.0,7.994632311431825
5749,298.0,3,4,3,0.0,14700.0,1284.0,221.0,9.693445303141573
5750,140.0,3,3,1,100.0,1500.0,59.0,27.0,7.430707082545968
5751,78.0,2,2,2,613.0,4338.0,0.0,55.0,8.518592212329946
5752,47.0,1,1,1,1500.0,650.0,0.0,9.0,7.67786350067821
5753,80.0,2,1,2,900.0,2424.0,245.0,31.0,8.188966863648876
5754,20.0,1,1,0,602.0,1800.0,130.0,23.0,7.846198815497425
5755,60.0,2,1,1,675.0,1550.0,0.0,20.0,7.716906135298388
5756,52.0,1,1,0,750.0,2500.0,117.0,33.0,8.131824785007195
5757,75.0,3,1,1,263.0,1100.0,61.0,15.0,7.272398392570047
5758,45.0,2,1,1,430.0,2364.0,77.0,30.0,7.973155433444133
5759,26.0,1,1,0,0.0,900.0,10.0,12.0,6.827629234502852
5760,120.0,3,2,0,0.0,2200.0,76.0,37.0,7.746732907753622
5761,239.0,4,4,4,2027.0,5500.0,974.0,70.0,9.056256356593467
5762,22.0,1,1,1,500.0,2200.0,0.0,28.0,7.911690520708339
5763,750.0,7,6,5,0.0,5800.0,559.0,88.0,8.771525284186465
5764,148.0,3,2,2,1422.0,4000.0,279.0,52.0,8.657650544111494
5765,80.0,2,1,0,700.0,1000.0,98.0,13.0,7.502186486602924
5766,76.0,3,1,2,900.0,2280.0,270.0,29.0,8.15478757276852
5767,45.0,1,1,1,520.0,3200.0,105.0,41.0,8.260234291607297
5768,74.0,3,2,1,650.0,1600.0,250.0,21.0,7.8328075165248645
5769,38.0,1,1,1,360.0,500.0,6.0,8.0,6.774223886357614
5770,57.0,1,1,0,300.0,6000.0,17.0,77.0,8.763271714012943
5771,40.0,1,1,0,0.0,780.0,17.0,12.0,6.697034247666484
5772,147.0,3,3,2,1520.0,2200.0,513.0,28.0,8.357493812658563
5773,300.0,4,5,2,3600.0,7800.0,609.0,99.0,9.401869409521051
5774,50.0,2,1,1,480.0,1200.0,72.0,16.0,7.478169694159785
5775,55.0,1,1,1,620.0,3500.0,104.0,52.0,8.361007108226909
5776,25.0,1,1,0,500.0,1400.0,26.0,19.0,7.57353126274595
5777,80.0,3,2,2,1219.0,3650.0,90.0,47.0,8.518592212329946
5778,300.0,2,4,3,3500.0,2800.0,667.0,38.0,8.854522203757432
5779,680.0,4,5,8,0.0,8000.0,217.0,121.0,9.028698584086985
5780,252.0,4,5,5,3100.0,12500.0,1750.0,159.0,9.7705845338719
5781,208.0,3,3,2,2354.0,7000.0,552.0,89.0,9.209940291954844
5782,36.0,1,1,0,520.0,750.0,51.0,10.0,7.194436851100335
5783,50.0,2,1,1,230.0,1100.0,28.0,15.0,7.2254814727822945
5784,70.0,1,2,0,0.0,1200.0,0.0,19.0,7.106606137727303
5785,184.0,5,3,2,330.0,2600.0,171.0,35.0,8.051022208190679
5786,100.0,2,2,2,0.0,5590.0,280.0,85.0,8.6921543938039
5787,73.0,2,1,0,260.0,1350.0,25.0,20.0,7.412160334945205
5788,140.0,3,2,1,1585.0,1290.0,330.0,17.0,8.078067881815437
5789,240.0,3,2,1,1900.0,8000.0,459.0,104.0,9.25540933534376
5790,60.0,2,1,1,0.0,2700.0,0.0,35.0,7.914252278742441
5791,170.0,3,3,2,1500.0,4500.0,503.0,58.0,8.789050713521046
5792,59.0,2,1,1,260.0,1930.0,50.0,29.0,7.727535110475448
5793,169.0,3,2,1,1300.0,2700.0,308.0,35.0,8.37655086161377
5794,58.0,1,2,2,630.0,1235.0,80.0,16.0,7.581719640125308
5795,110.0,2,1,1,130.0,980.0,52.0,13.0,7.069874128458572
5796,70.0,2,2,0,0.0,1500.0,0.0,23.0,7.329093736246592
5797,27.0,1,1,0,100.0,960.0,75.0,15.0,7.048386408721883
5798,200.0,3,2,3,1600.0,4000.0,0.0,51.0,8.639764743804419
5799,180.0,3,2,2,2000.0,7000.0,100.0,91.0,9.126088819528592
5800,33.0,1,1,1,1750.0,1000.0,100.0,13.0,7.9599745280805365
5801,120.0,2,3,0,0.0,7000.0,450.0,106.0,8.93022956502072
5802,47.0,1,1,1,400.0,2200.0,0.0,33.0,7.876258882303226
5803,470.0,5,4,6,0.0,7200.0,667.0,109.0,8.984317679911129
5804,277.0,3,4,4,0.0,3170.0,28.0,48.0,8.085486772102845
5805,71.0,3,2,0,300.0,1450.0,8.0,19.0,7.48324441607385
5806,40.0,1,1,1,0.0,1200.0,0.0,19.0,7.106606137727303
5807,90.0,2,1,0,1200.0,3850.0,130.0,49.0,8.56216655705897
5808,244.0,3,4,2,0.0,4500.0,535.0,68.0,8.537779825024625
5809,55.0,1,1,1,570.0,1100.0,0.0,14.0,7.429520842786462
5810,92.0,3,2,2,720.0,3200.0,139.0,41.0,8.31898612539206
5811,318.0,5,3,2,0.0,3840.0,600.0,58.0,8.411610428841172
5812,74.0,3,1,0,0.0,1600.0,40.0,25.0,7.418180822726788
5813,60.0,2,2,1,600.0,2200.0,49.0,28.0,7.964850887447313
5814,120.0,3,3,1,330.0,2300.0,173.0,31.0,7.949797216161852
5815,30.0,1,1,1,2000.0,1950.0,229.0,25.0,8.344029572407049
5816,55.0,1,1,1,1950.0,5000.0,375.0,64.0,8.907883013942248
5817,38.0,1,1,0,350.0,770.0,38.0,12.0,7.065613363597717
5818,55.0,3,1,0,0.0,720.0,8.0,13.0,6.60934924316738
5819,182.0,3,2,1,1990.0,9000.0,283.0,115.0,9.340578848899913
5820,77.0,2,2,1,932.0,1950.0,137.0,26.0,8.021584533455107
5821,160.0,3,1,4,0.0,3400.0,135.0,52.0,8.185350223178686
5822,346.0,4,4,4,2200.0,4080.0,2704.0,52.0,9.109082539901955
5823,80.0,2,1,0,900.0,1300.0,220.0,17.0,7.798933310041217
5824,88.0,3,2,2,900.0,1950.0,104.0,25.0,7.9996785794994505
5825,75.0,2,2,1,900.0,2500.0,273.0,33.0,8.217978203150732
5826,120.0,3,2,0,1333.0,3500.0,259.0,46.0,8.54461378699223
5827,28.0,1,1,0,600.0,1230.0,50.0,16.0,7.5480289699350145
5828,29.0,1,1,0,400.0,2000.0,5.0,26.0,7.796469243086058
5829,67.0,3,1,1,235.0,900.0,70.0,12.0,7.1049654482698426
5830,110.0,3,2,1,1172.0,6500.0,193.0,83.0,8.980801413573113
5831,170.0,3,2,1,1700.0,5500.0,415.0,70.0,8.94715577112479
5832,80.0,2,2,1,0.0,1500.0,75.0,23.0,7.377133712833954
5833,72.0,2,1,1,860.0,1440.0,0.0,19.0,7.749322464660356
5834,76.0,1,2,2,892.0,4000.0,354.0,54.0,8.575650760987806
5835,126.0,2,2,1,1949.0,3500.0,312.0,46.0,8.666991556504632
5836,150.0,1,2,2,1100.0,5500.0,300.0,70.0,8.849513965486398
5837,40.0,1,1,0,300.0,1505.0,25.0,20.0,7.523481312573497
5838,84.0,3,2,3,1450.0,3200.0,413.0,41.0,8.537975730598767
5839,100.0,4,4,1,1350.0,4350.0,0.0,57.0,8.65834547117212
5840,209.0,3,3,0,2200.0,4000.0,803.0,51.0,8.861491864286915
5841,100.0,3,2,1,745.0,1400.0,119.0,19.0,7.7336835707759
5842,50.0,2,1,1,360.0,1300.0,0.0,17.0,7.425357887027151
5843,110.0,3,3,2,560.0,3200.0,88.0,49.0,8.268218880067506
5844,23.0,1,1,0,550.0,1500.0,0.0,20.0,7.635786861395585
5845,50.0,1,1,0,0.0,1200.0,84.0,19.0,7.1731917424865985
5846,68.0,1,2,1,1200.0,4500.0,100.0,58.0,8.675734219544788
5847,86.0,2,1,0,250.0,1150.0,58.0,21.0,7.299797366758161
5848,57.0,2,2,1,465.0,1150.0,10.0,15.0,7.403061091090091
5849,110.0,2,2,1,700.0,4000.0,84.0,54.0,8.48446336679332
5850,69.0,2,1,1,470.0,1550.0,70.0,20.0,7.65491704784832
5851,48.0,1,1,1,450.0,550.0,42.0,7.0,6.956545443151569
5852,240.0,3,5,3,3500.0,10800.0,1250.0,137.0,9.660842578559068
5853,84.0,3,2,0,250.0,1250.0,130.0,17.0,7.4073177104694174
5854,88.0,2,2,3,3114.0,3400.0,463.0,44.0,8.856803356728378
5855,270.0,3,2,2,2168.0,10000.0,407.0,127.0,9.44943600950432
5856,66.0,2,1,1,800.0,1560.0,88.0,21.0,7.8119734296220225
