,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,medianhousevalue
7883,3.5278,32,1788.0,459.0,1131.0,461.0,33.88,-118.13,12.02035131605286
7884,3.3304,20,3638.0,868.0,2326.0,822.0,33.87,-118.13,12.178706587466984
7885,3.0989,21,6618.0,1773.0,4396.0,1649.0,33.87,-118.14,12.051761119434515
7886,5.7619,17,4807.0,838.0,3059.0,853.0,33.88,-118.04,12.602500372586318
7887,6.299,17,2358.0,396.0,1387.0,364.0,33.87,-118.04,12.563051043422098
7888,6.5901,17,7187.0,1073.0,3844.0,1068.0,33.88,-118.06,12.729027412930751
7889,5.8855,18,4928.0,773.0,2952.0,754.0,33.87,-118.05,12.65651430601914
7890,5.748,16,4934.0,825.0,2668.0,810.0,33.88,-118.07,12.557437013287785
7891,4.2619,17,2407.0,539.0,1422.0,524.0,33.88,-118.07,11.847259703415569
7892,6.1968,18,2436.0,375.0,1303.0,386.0,33.88,-118.07,12.750432653574146
7893,5.7652,18,3405.0,556.0,1945.0,509.0,33.87,-118.07,12.608536587975873
7894,5.8733,17,2259.0,383.0,1378.0,386.0,33.86,-118.08,12.567240979056246
7895,6.2427,19,4261.0,678.0,2621.0,661.0,33.85,-118.08,12.573146829448284
7896,5.6818,17,3666.0,562.0,2104.0,579.0,33.86,-118.07,12.733463308313716
7897,7.0113,16,3771.0,606.0,2196.0,564.0,33.85,-118.07,12.675141462975478
7898,5.0778,16,5603.0,938.0,3045.0,893.0,33.86,-118.06,12.59031752201578
7899,5.4089,16,2851.0,626.0,1985.0,603.0,33.86,-118.05,12.48975046163757
7900,5.93,16,2306.0,393.0,1368.0,387.0,33.87,-118.03,12.533940109913773
7901,5.6917,18,4626.0,822.0,2794.0,763.0,33.87,-118.04,12.524893581947863
7902,7.2628,21,2870.0,437.0,1671.0,470.0,33.86,-118.04,12.684481476888676
7903,6.5513,16,2676.0,391.0,1377.0,395.0,33.86,-118.05,12.76683349192158
7904,6.0142,16,4851.0,726.0,2527.0,704.0,33.85,-118.06,12.988605673459045
7905,6.5515,18,8046.0,1221.0,4276.0,1228.0,33.88,-118.1,12.6748286217805
7906,4.3397,21,3052.0,624.0,1588.0,568.0,33.86,-118.1,12.499119054168606
7907,6.3093,19,8120.0,1371.0,5026.0,1345.0,33.85,-118.09,12.565497305532237
7908,5.7039,19,993.0,174.0,572.0,175.0,33.85,-118.1,12.533940109913773
7909,3.6417,27,3065.0,736.0,1840.0,719.0,33.88,-118.08,12.245778817752209
7910,3.8654,27,3119.0,635.0,1887.0,567.0,33.88,-118.09,12.182297237179363
7911,3.5562,32,1819.0,386.0,1679.0,360.0,33.89,-118.07,11.891368749982085
7912,4.0,33,2131.0,435.0,2045.0,426.0,33.89,-118.08,11.889311855577725
7913,3.825,27,923.0,186.0,1014.0,204.0,33.88,-118.08,11.979805470779858
7914,3.2639,30,1901.0,519.0,2685.0,496.0,33.88,-118.08,11.696088334428081
7915,5.1645,26,1507.0,270.0,931.0,275.0,33.88,-118.08,12.408609326231229
7916,4.1406,23,2536.0,552.0,2012.0,556.0,33.87,-118.08,12.210069646866993
7917,3.6339,28,2399.0,436.0,1613.0,429.0,33.87,-118.07,12.3018418108936
7918,3.9837,31,3498.0,728.0,2098.0,697.0,33.87,-118.09,12.413090879946887
7919,3.7091,31,2943.0,518.0,1703.0,472.0,33.86,-118.07,12.32785212918379
7920,3.425,28,1789.0,352.0,1347.0,330.0,33.86,-118.07,12.153204427390497
7921,3.2679,26,778.0,173.0,539.0,186.0,33.86,-118.08,12.373707715234994
7922,3.5268,29,3260.0,783.0,1969.0,737.0,33.86,-118.08,12.280720828886404
7923,3.3333,29,1018.0,235.0,684.0,248.0,33.86,-118.08,12.200059603373045
7924,3.625,31,2377.0,600.0,2042.0,593.0,33.84,-118.08,12.045909761904733
7925,4.8448,31,2906.0,578.0,1806.0,553.0,33.84,-118.08,12.178706587466984
7926,4.54,23,4412.0,910.0,2380.0,825.0,33.84,-118.09,12.269521510708264
7927,4.7917,27,1594.0,295.0,1061.0,320.0,33.84,-118.09,12.290877840689351
7928,6.0,22,1055.0,204.0,682.0,216.0,33.85,-118.08,12.161603382806213
7929,3.7961,28,4216.0,948.0,2997.0,896.0,33.84,-118.08,11.999669439469741
7930,3.3438,25,3696.0,953.0,2827.0,860.0,33.84,-118.08,11.940158587995837
7931,4.7953,26,6960.0,1454.0,4367.0,1437.0,33.84,-118.06,12.259144108039314
7932,4.0542,20,5643.0,1231.0,3841.0,1195.0,33.84,-118.06,12.034103319015012
7933,5.7965,27,3481.0,576.0,1660.0,560.0,33.82,-118.07,12.337982098521458
7934,6.2519,26,4259.0,588.0,1644.0,581.0,33.82,-118.08,12.753329518587048
7935,2.7759,30,2188.0,556.0,2727.0,525.0,33.83,-118.08,11.82628259408539
7936,2.8095,30,2636.0,652.0,3412.0,649.0,33.82,-118.08,11.680987503016127
7937,2.5978,17,4822.0,1168.0,3868.0,1117.0,33.83,-118.07,11.869907361794104
7938,5.3889,33,2389.0,410.0,1229.0,393.0,33.86,-118.11,12.366919427768636
7939,4.2,35,1255.0,252.0,685.0,279.0,33.86,-118.11,12.332269077986075
7940,4.3194,44,2663.0,511.0,1277.0,462.0,33.86,-118.12,12.20357452783082
7941,3.0405,43,1633.0,355.0,837.0,350.0,33.87,-118.12,12.144202560946876
7942,4.6765,45,1606.0,300.0,735.0,295.0,33.87,-118.13,12.198045514142787
7943,4.4,45,1320.0,256.0,645.0,256.0,33.86,-118.13,12.252483791602627
7944,3.5833,45,1866.0,343.0,919.0,344.0,33.86,-118.13,12.207077140855777
7945,4.3942,44,1661.0,315.0,985.0,319.0,33.87,-118.14,12.299112067295642
7946,5.0,43,2104.0,382.0,1071.0,396.0,33.86,-118.14,12.249615734512616
7947,4.625,44,1436.0,257.0,745.0,233.0,33.86,-118.14,12.270928303874424
7948,4.8667,44,1276.0,234.0,538.0,213.0,33.86,-118.14,12.293630123379582
7949,5.084,44,1607.0,271.0,799.0,283.0,33.87,-118.14,12.274203145281486
7950,4.8942,36,1578.0,312.0,827.0,311.0,33.86,-118.15,12.176133921127343
7951,4.4934,34,2403.0,413.0,1385.0,386.0,33.86,-118.15,12.272800954830618
7952,3.0114,33,2180.0,522.0,1634.0,467.0,33.88,-118.16,12.025755079404917
7953,3.0685,33,2373.0,552.0,1673.0,571.0,33.87,-118.15,12.110667961260443
7954,2.6406,32,1854.0,471.0,1363.0,478.0,33.87,-118.16,11.96209480994468
7955,1.9903,18,2287.0,662.0,1804.0,537.0,33.88,-118.16,12.045322738624144
7956,3.0052,29,815.0,206.0,590.0,183.0,33.88,-118.17,12.023957067521133
7957,3.0893,42,1645.0,371.0,1161.0,351.0,33.88,-118.17,11.999669439469741
7958,4.625,47,882.0,185.0,536.0,174.0,33.88,-118.18,12.001511614739405
7959,4.7361,44,1308.0,267.0,783.0,237.0,33.88,-118.18,12.02993791082274
7960,3.1713,42,2326.0,503.0,1832.0,501.0,33.88,-118.18,11.989165855127435
7961,2.5417,27,4701.0,1359.0,2571.0,1216.0,33.87,-118.19,12.123239799036943
7962,2.875,35,1769.0,436.0,1166.0,386.0,33.87,-118.19,12.091228412360461
7963,3.7031,42,1999.0,431.0,1060.0,399.0,33.86,-118.19,12.026353699006034
7964,3.4375,46,1824.0,438.0,1200.0,451.0,33.86,-118.19,11.96209480994468
7965,2.7045,38,2009.0,524.0,1449.0,451.0,33.86,-118.19,11.953764151901414
7966,2.2381,35,1133.0,296.0,774.0,271.0,33.86,-118.19,11.83138646878959
7967,3.1215,36,2013.0,546.0,1659.0,522.0,33.86,-118.19,11.942113610091182
7968,2.6465,27,2732.0,867.0,1690.0,794.0,33.86,-118.2,11.984184555794167
7969,3.6987,42,1213.0,269.0,628.0,229.0,33.87,-118.19,11.932300052847731
7970,4.2083,40,1699.0,346.0,1188.0,329.0,33.88,-118.2,11.900233391293936
7971,3.2368,40,2945.0,725.0,2858.0,690.0,33.88,-118.2,11.827013315851762
7972,2.0125,31,1332.0,417.0,1405.0,363.0,33.88,-118.21,11.870606902224587
7973,3.225,32,1507.0,379.0,1082.0,350.0,33.88,-118.21,11.836464426179543
7974,2.525,26,703.0,202.0,757.0,212.0,33.87,-118.2,11.954407441448915
7975,3.9469,42,1482.0,310.0,1052.0,317.0,33.87,-118.2,11.971621655408228
7976,4.2135,36,1554.0,273.0,974.0,264.0,33.87,-118.2,11.991647230585656
7977,3.5646,40,2462.0,587.0,1821.0,536.0,33.87,-118.17,11.999054626138436
7978,3.025,44,1701.0,396.0,1091.0,384.0,33.86,-118.17,11.997207914913153
7979,3.0319,49,1937.0,445.0,1339.0,440.0,33.87,-118.17,12.000283875037855
7980,3.765,48,2258.0,509.0,1395.0,492.0,33.87,-118.17,12.012493964400264
7981,2.9803,45,2110.0,494.0,1404.0,454.0,33.87,-118.17,12.019146503887916
7982,3.4408,44,2137.0,461.0,1126.0,439.0,33.87,-118.18,12.06047445534465
7983,4.0658,44,1832.0,401.0,1056.0,405.0,33.87,-118.18,12.073118229279908
7984,3.7527,38,2664.0,626.0,1627.0,604.0,33.87,-118.18,11.994740316298905
7985,2.5068,26,6607.0,1663.0,4066.0,1558.0,33.86,-118.16,11.959538914341756
7986,2.9886,10,1664.0,508.0,1369.0,493.0,33.86,-118.17,12.07254696717504
7987,3.07,39,2247.0,526.0,1670.0,525.0,33.85,-118.17,12.06105265381003
7988,3.6897,38,3596.0,862.0,2416.0,832.0,33.85,-118.18,12.04238244212355
7989,3.6719,43,2752.0,645.0,1674.0,614.0,33.86,-118.18,11.991027463722105
7990,2.375,39,2925.0,732.0,1702.0,642.0,33.86,-118.18,11.987922854613139
7991,2.3804,40,1301.0,342.0,954.0,336.0,33.86,-118.17,11.970356641102999
7992,4.2062,37,1404.0,257.0,652.0,258.0,33.86,-118.14,12.182809136284991
7993,2.7268,30,4071.0,1067.0,2144.0,970.0,33.85,-118.15,12.292713537231938
7994,4.1439,36,1435.0,249.0,606.0,234.0,33.85,-118.15,12.267172448547784
7995,4.0781,36,1491.0,259.0,699.0,266.0,33.85,-118.15,12.289038768166744
7996,2.4659,32,2630.0,559.0,1069.0,491.0,33.86,-118.15,12.250094315624496
7997,4.0714,36,2668.0,473.0,1315.0,478.0,33.85,-118.16,12.281184756225146
7998,4.0815,36,1979.0,339.0,952.0,339.0,33.85,-118.16,12.28396380952345
7999,5.1805,37,2259.0,425.0,1183.0,413.0,33.86,-118.13,12.214045775484509
8000,4.6019,36,2110.0,416.0,1128.0,403.0,33.85,-118.13,12.247219387314328
8001,3.55,36,1885.0,391.0,1049.0,405.0,33.85,-118.13,12.268112735686705
8002,4.8571,36,1774.0,348.0,934.0,333.0,33.86,-118.14,12.222442918443495
8003,5.0106,36,1703.0,325.0,845.0,308.0,33.86,-118.14,12.258669839471109
8004,5.2639,28,2825.0,470.0,1352.0,469.0,33.85,-118.1,12.396697137361691
8005,5.9493,36,1473.0,253.0,713.0,257.0,33.85,-118.1,12.337105293891872
8006,4.6429,36,956.0,159.0,416.0,157.0,33.85,-118.1,12.318065617740915
8007,4.125,36,887.0,163.0,482.0,157.0,33.85,-118.11,12.299112067295642
8008,4.8393,36,2418.0,389.0,1138.0,387.0,33.85,-118.11,12.28442623513897
8009,4.9904,36,2750.0,487.0,1386.0,458.0,33.86,-118.11,12.30908490619414
8010,4.8516,34,2116.0,427.0,972.0,396.0,33.86,-118.12,12.271865067705159
8011,4.3661,37,2584.0,453.0,1333.0,481.0,33.85,-118.12,12.300932724054114
8012,4.6908,37,2386.0,409.0,1101.0,399.0,33.85,-118.12,12.293171935322027
8013,5.296,35,1790.0,269.0,924.0,263.0,33.84,-118.1,12.329179263520874
8014,4.7222,36,1915.0,316.0,850.0,319.0,33.84,-118.1,12.327409359385856
8015,4.0603,37,2059.0,349.0,825.0,334.0,33.83,-118.1,12.32474861573515
8016,5.5767,36,1726.0,287.0,820.0,288.0,33.83,-118.11,12.292713537231938
8017,4.5417,36,1557.0,270.0,697.0,251.0,33.84,-118.1,12.299567542341206
8018,5.1836,36,2572.0,421.0,1318.0,434.0,33.84,-118.1,12.3000228100237
8019,3.7813,36,690.0,109.0,316.0,104.0,33.84,-118.1,12.250572667806054
8020,4.8594,37,1588.0,272.0,692.0,245.0,33.84,-118.11,12.302750072044772
8021,5.5581,36,1756.0,297.0,798.0,287.0,33.84,-118.11,12.293630123379582
8022,4.4423,37,2143.0,382.0,1047.0,377.0,33.84,-118.12,12.283038316285214
8023,5.0719,37,2706.0,462.0,1331.0,476.0,33.84,-118.12,12.301387370778713
8024,4.625,36,1074.0,188.0,496.0,196.0,33.84,-118.11,12.289498853474674
8025,4.875,36,1523.0,263.0,717.0,278.0,33.84,-118.11,12.296374851796545
8026,4.2703,36,1784.0,303.0,964.0,299.0,33.83,-118.11,12.305469916333227
8027,4.3594,44,1712.0,314.0,691.0,293.0,33.83,-118.12,12.307279044781756
8028,4.1094,37,1242.0,221.0,565.0,213.0,33.84,-118.12,12.282111965715732
8029,4.8438,36,1463.0,257.0,722.0,260.0,33.84,-118.11,12.329621250524813
8030,3.5465,35,3008.0,674.0,1584.0,671.0,33.84,-118.13,12.269990661694345
8031,4.2841,46,2439.0,429.0,944.0,374.0,33.84,-118.13,12.652042897966872
8032,4.2917,44,1710.0,333.0,786.0,344.0,33.83,-118.13,12.659378260676938
8033,3.2024,43,2107.0,439.0,876.0,429.0,33.84,-118.14,12.73493757815388
8034,6.3364,48,1895.0,294.0,881.0,293.0,33.84,-118.13,12.635908363171778
8035,4.575,45,1908.0,361.0,890.0,342.0,33.84,-118.14,12.724869415131389
8036,4.4286,44,3043.0,619.0,1316.0,607.0,33.84,-118.14,12.448630513463613
8037,4.933,36,3002.0,484.0,1322.0,471.0,33.84,-118.14,12.34104487465108
8038,7.6526,29,2448.0,354.0,894.0,349.0,33.84,-118.15,13.084248132995254
8039,4.8013,36,2987.0,491.0,1360.0,497.0,33.84,-118.15,12.319852122072682
8040,3.75,37,1508.0,252.0,635.0,241.0,33.84,-118.15,12.307279044781756
8041,4.1538,36,2444.0,432.0,1199.0,424.0,33.84,-118.16,12.295917919903431
8042,3.6447,36,1348.0,234.0,643.0,221.0,33.84,-118.16,12.259618151783465
8043,3.8646,36,2831.0,573.0,1462.0,569.0,33.84,-118.16,12.276535769000125
8044,5.0719,36,2220.0,367.0,1002.0,351.0,33.84,-118.16,12.299112067295642
8045,4.2218,37,3714.0,708.0,1956.0,694.0,33.85,-118.17,12.208574513247495
8046,3.4605,45,1533.0,331.0,791.0,335.0,33.84,-118.17,12.136727926437826
8047,2.726,29,4716.0,1372.0,2515.0,1272.0,33.84,-118.17,12.248657884620656
8048,5.0787,45,1853.0,328.0,945.0,320.0,33.84,-118.17,12.297744396089387
8049,4.1023,45,2019.0,363.0,880.0,339.0,33.83,-118.17,12.289038768166744
8050,3.975,40,2597.0,582.0,1285.0,559.0,33.85,-118.18,12.272800954830618
8051,2.9798,35,1415.0,294.0,591.0,291.0,33.84,-118.18,12.662234036516644
8052,4.1771,44,2731.0,577.0,1396.0,555.0,33.84,-118.19,12.297288089699112
8053,2.25,24,1228.0,320.0,537.0,273.0,33.84,-118.19,12.165255859329688
8054,0.7007,30,2548.0,717.0,2086.0,700.0,33.85,-118.18,11.808583147519697
8055,3.8819,44,1890.0,465.0,1378.0,430.0,33.85,-118.18,11.872004516724523
8056,2.2417,30,3533.0,1061.0,2678.0,1033.0,33.85,-118.19,11.930984271840668
8057,3.8026,49,1073.0,260.0,725.0,272.0,33.85,-118.19,11.916395250412128
8058,3.2798,45,1167.0,302.0,773.0,287.0,33.85,-118.19,11.92039522907888
8059,2.3041,33,2557.0,731.0,2286.0,700.0,33.85,-118.2,11.912379207638454
8060,2.4844,46,1854.0,462.0,1360.0,429.0,33.85,-118.2,11.971621655408228
8061,2.7813,35,3405.0,779.0,1953.0,671.0,33.84,-118.2,11.977922833779727
8062,7.2096,35,3737.0,613.0,1305.0,583.0,33.83,-118.2,13.102774767204856
8063,6.4468,43,2641.0,411.0,1011.0,444.0,33.83,-118.19,13.004032441678111
8064,4.9,42,1773.0,360.0,815.0,299.0,33.83,-118.19,12.91484954320833
8065,4.8693,45,1808.0,315.0,800.0,302.0,33.83,-118.17,12.53430027429669
8066,4.3125,46,1362.0,214.0,531.0,222.0,33.83,-118.17,12.57936229760897
8067,5.0052,44,1497.0,277.0,542.0,274.0,33.83,-118.18,12.681688621055791
8068,4.2411,45,1535.0,274.0,591.0,276.0,33.83,-118.18,12.825845046623398
8069,3.3125,39,3622.0,745.0,1330.0,648.0,33.83,-118.18,12.961022577169068
8070,3.835,43,2561.0,544.0,1063.0,537.0,33.84,-118.18,12.944673477906615
8071,5.5106,50,3587.0,693.0,1513.0,651.0,33.82,-118.17,12.437981667612153
8072,4.1354,52,2539.0,497.0,1152.0,488.0,33.82,-118.17,12.49949197838354
8073,4.1301,52,2569.0,484.0,1030.0,451.0,33.83,-118.18,12.500237409855137
8074,3.7895,52,2618.0,472.0,943.0,440.0,33.82,-118.18,12.445093483000798
8075,4.25,43,284.0,65.0,167.0,68.0,33.82,-118.18,12.242891437918386
8076,3.5871,30,2246.0,552.0,1032.0,548.0,33.83,-118.19,12.757371082859844
8077,3.5521,19,2953.0,895.0,1914.0,855.0,33.82,-118.19,12.577639650232573
8078,4.6042,21,2251.0,452.0,913.0,420.0,33.82,-118.2,12.514296042962041
8079,5.2606,43,1758.0,347.0,954.0,312.0,33.82,-118.2,12.200562492481511
8080,4.6364,11,872.0,203.0,422.0,221.0,33.82,-118.19,11.959538914341756
8081,4.4559,21,1835.0,427.0,1038.0,384.0,33.81,-118.19,12.198549416880068
8082,4.95,43,3013.0,574.0,1525.0,529.0,33.81,-118.2,12.175618592671356
8083,2.4286,34,2807.0,768.0,2217.0,744.0,33.82,-118.2,12.22979405494807
8084,2.5833,23,954.0,390.0,804.0,373.0,33.81,-118.19,12.107913912447533
8085,3.4808,45,944.0,178.0,533.0,193.0,33.81,-118.2,12.239995696974733
8086,4.6458,46,1388.0,254.0,742.0,241.0,33.81,-118.2,12.26481785529885
8087,5.3096,47,2347.0,437.0,1219.0,420.0,33.81,-118.2,12.254391269970792
8088,2.8438,34,1719.0,398.0,1444.0,372.0,33.82,-118.21,11.844392338493027
8089,3.3214,43,905.0,199.0,764.0,204.0,33.81,-118.21,11.996591585872558
8090,3.0882,40,1815.0,428.0,1807.0,413.0,33.81,-118.21,11.9873007744816
8091,3.5054,33,1278.0,311.0,1157.0,320.0,33.82,-118.21,11.896833207128452
8092,3.6086,30,1680.0,469.0,1779.0,429.0,33.82,-118.22,11.893421422254848
8093,4.9562,45,455.0,92.0,394.0,89.0,33.82,-118.21,12.017940238399461
8094,4.3424,43,1005.0,199.0,723.0,191.0,33.82,-118.21,11.998439434579149
8095,1.9311,17,5357.0,1332.0,3030.0,1266.0,33.82,-118.22,11.835740580500783
8096,3.6923,45,1693.0,337.0,1255.0,333.0,33.81,-118.21,11.981058595924264
8097,3.8586,45,1816.0,398.0,1524.0,388.0,33.81,-118.21,11.969723533345908
8098,3.3988,38,1486.0,359.0,1345.0,326.0,33.81,-118.22,11.903622053373214
8099,3.7885,41,726.0,166.0,602.0,183.0,33.81,-118.22,11.963370312187111
8100,2.7308,45,1160.0,274.0,1095.0,269.0,33.8,-118.21,11.842236406331555
8101,3.2778,41,1251.0,279.0,1053.0,278.0,33.8,-118.21,11.92371636583374
8102,3.7708,36,1285.0,347.0,1291.0,337.0,33.8,-118.22,11.964644189595829
8103,3.875,33,1984.0,477.0,1764.0,440.0,33.8,-118.22,12.014312686825066
8104,2.3,28,3008.0,629.0,2537.0,596.0,33.79,-118.22,11.83138646878959
8105,2.3605,39,1598.0,458.0,1691.0,399.0,33.79,-118.21,11.862179945241476
8106,2.1397,32,2020.0,613.0,2557.0,562.0,33.79,-118.21,11.886562731847148
8107,4.25,44,1387.0,280.0,984.0,302.0,33.8,-118.21,11.871305953640322
8108,1.9848,38,2010.0,595.0,1535.0,525.0,33.8,-118.19,11.985432208809083
8109,1.8109,29,3497.0,1096.0,2994.0,919.0,33.79,-118.19,11.83138646878959
8110,2.9514,47,767.0,195.0,569.0,195.0,33.79,-118.2,12.129197000747673
8111,2.7183,48,2105.0,592.0,1807.0,539.0,33.79,-118.2,12.15688765342645
8112,3.0135,47,2549.0,626.0,1388.0,606.0,33.79,-118.2,12.16889504380259
8113,2.8988,52,1786.0,445.0,1090.0,430.0,33.8,-118.2,12.180247016318816
8114,2.9943,41,2125.0,591.0,1604.0,555.0,33.8,-118.19,12.157937516778192
8115,2.5012,42,4577.0,1146.0,2749.0,1094.0,33.8,-118.2,12.193498926601634
8116,3.9792,45,2456.0,495.0,1300.0,450.0,33.8,-118.2,12.255819494787602
8117,4.0074,52,1009.0,216.0,614.0,231.0,33.8,-118.2,12.210069646866993
8118,2.0579,42,2301.0,621.0,2114.0,561.0,33.8,-118.18,11.795853756086931
8119,2.1985,36,2326.0,729.0,2635.0,657.0,33.8,-118.19,11.862179945241476
8120,1.6384,42,1571.0,435.0,1631.0,417.0,33.79,-118.18,11.759793355371237
8121,1.7938,41,2114.0,612.0,2357.0,529.0,33.79,-118.19,11.867805799560465
8122,1.6792,43,1823.0,600.0,2339.0,560.0,33.79,-118.19,11.779902152762993
8123,1.7689,30,2734.0,758.0,2951.0,691.0,33.8,-118.18,11.67505281781187
8124,1.55,36,948.0,303.0,1042.0,301.0,33.79,-118.17,11.51293546492023
8125,3.5,43,2210.0,469.0,1042.0,418.0,33.82,-118.18,12.286273802188468
8126,1.75,27,471.0,132.0,315.0,96.0,33.81,-118.18,11.946012225174645
8127,5.1806,9,3564.0,835.0,1530.0,807.0,33.8,-118.16,12.07254696717504
8128,3.233,25,5463.0,1265.0,3010.0,1179.0,33.79,-118.16,12.201567512641383
8129,3.5313,26,1589.0,380.0,883.0,366.0,33.8,-118.17,12.141539457711714
8130,3.0513,15,2407.0,589.0,1591.0,506.0,33.8,-118.18,11.905649752427557
8131,5.0424,45,1579.0,278.0,687.0,285.0,33.83,-118.12,12.32785212918379
8132,4.8917,45,1734.0,331.0,797.0,293.0,33.83,-118.12,12.314034275355535
8133,4.1375,43,1544.0,286.0,701.0,298.0,33.82,-118.12,12.328294703023394
8134,3.2794,42,1493.0,277.0,671.0,267.0,33.82,-118.12,12.32163544049751
8135,5.5449,44,1619.0,280.0,815.0,284.0,33.82,-118.13,12.355358654868867
8136,4.3056,44,1785.0,307.0,779.0,291.0,33.82,-118.13,12.339733404786474
8137,5.5196,45,3087.0,574.0,1474.0,567.0,33.83,-118.13,12.335349374897772
8138,4.875,36,1408.0,250.0,702.0,251.0,33.83,-118.1,12.312686874960354
8139,5.1171,36,1462.0,233.0,664.0,220.0,33.83,-118.11,12.325192564936895
8140,3.8162,36,1999.0,390.0,887.0,379.0,33.82,-118.11,12.309986615445005
8141,4.6875,36,1742.0,340.0,857.0,341.0,33.82,-118.11,12.293171935322027
8142,4.4196,37,1249.0,202.0,517.0,189.0,33.83,-118.11,12.315379862705514
8143,4.918,36,1820.0,313.0,899.0,295.0,33.83,-118.11,12.32474861573515
8144,5.9265,36,2734.0,448.0,1308.0,441.0,33.83,-118.09,12.33403040930302
8145,4.8462,36,2422.0,420.0,1193.0,421.0,33.82,-118.1,12.32696639345598
8146,5.2713,36,1930.0,354.0,915.0,328.0,33.82,-118.1,12.406565597924235
8147,5.3735,36,2000.0,343.0,956.0,352.0,33.83,-118.1,12.364788602887499
8148,7.6084,20,6295.0,937.0,2292.0,874.0,33.81,-118.08,12.905452860309719
8149,5.2299,36,2219.0,393.0,1042.0,396.0,33.82,-118.09,12.38756469170864
8150,7.1937,36,1878.0,323.0,846.0,325.0,33.81,-118.09,12.446667041257989
8151,3.7031,36,1111.0,184.0,444.0,177.0,33.81,-118.1,12.410241306879119
8152,5.1993,36,856.0,146.0,451.0,164.0,33.81,-118.1,12.413090879946887
8153,3.9722,36,1252.0,209.0,558.0,214.0,33.81,-118.11,12.369894975232734
8154,4.3203,37,1987.0,347.0,1095.0,357.0,33.82,-118.11,12.35793929036284
8155,5.2155,36,1946.0,346.0,871.0,336.0,33.82,-118.1,12.448238127319225
8156,4.375,37,1756.0,345.0,836.0,335.0,33.82,-118.11,12.293171935322027
8157,4.6087,36,2565.0,458.0,1155.0,443.0,33.81,-118.12,12.32208077363632
8158,4.2143,37,1798.0,331.0,860.0,340.0,33.81,-118.12,12.339295865674435
8159,4.7845,37,1013.0,199.0,493.0,183.0,33.81,-118.13,12.351907415253551
8160,4.325,37,1228.0,237.0,572.0,242.0,33.81,-118.13,12.318959268856462
8161,5.1795,37,1530.0,290.0,711.0,283.0,33.82,-118.13,12.325636317135203
8162,3.7321,36,665.0,114.0,273.0,112.0,33.82,-118.13,12.318065617740915
8163,5.395,34,1903.0,343.0,928.0,349.0,33.81,-118.13,12.39628383052922
8164,4.6473,36,1749.0,322.0,855.0,319.0,33.81,-118.13,12.333150131430498
8165,4.3438,36,1026.0,182.0,505.0,176.0,33.8,-118.13,12.361369810748965
8166,4.4312,36,1496.0,271.0,743.0,265.0,33.8,-118.13,12.328294703023394
8167,4.0893,41,1509.0,325.0,821.0,314.0,33.8,-118.13,12.314931534737134
8168,3.1042,44,1886.0,399.0,1167.0,372.0,33.8,-118.15,12.300477870531845
8169,5.0447,36,1774.0,299.0,784.0,298.0,33.81,-118.12,12.426015078728476
8170,4.6875,36,1665.0,291.0,721.0,294.0,33.81,-118.12,12.432016272969701
8171,2.7092,35,1835.0,435.0,774.0,418.0,33.8,-118.12,12.454107814022272
8172,5.3701,36,1257.0,205.0,530.0,211.0,33.8,-118.12,12.434804552855114
8173,4.3897,36,1837.0,319.0,810.0,305.0,33.8,-118.11,12.367345048436391
8174,5.587,36,1993.0,354.0,884.0,337.0,33.79,-118.11,12.408609326231229
8175,5.7942,36,2223.0,370.0,1039.0,370.0,33.79,-118.11,12.456835254920371
8176,5.0795,36,1371.0,250.0,666.0,257.0,33.81,-118.09,12.402054638915242
8177,4.4831,36,1724.0,322.0,838.0,328.0,33.8,-118.09,12.444699706243501
8178,4.66,36,1680.0,291.0,744.0,280.0,33.8,-118.11,12.408200914579284
8179,5.4602,35,1034.0,180.0,444.0,177.0,33.8,-118.11,12.352771342460947
8180,6.2187,37,1694.0,280.0,776.0,271.0,33.81,-118.11,12.460331069333806
8181,5.62,36,1962.0,325.0,786.0,315.0,33.81,-118.1,12.386730318837426
8182,5.0574,37,1814.0,329.0,850.0,328.0,33.8,-118.1,12.3917261452321
8183,5.8491,36,4210.0,657.0,1911.0,631.0,33.79,-118.09,12.418361497172986
8184,5.7389,35,4466.0,740.0,2134.0,743.0,33.78,-118.1,12.436394371990376
8185,5.7368,35,2370.0,379.0,996.0,380.0,33.79,-118.1,12.567937598044296
8186,5.1805,36,3359.0,596.0,1522.0,565.0,33.79,-118.1,12.42681732184313
