,carat,depth,table,x,y,z,price
19140,1.12,61.2,58.0,6.72,6.68,4.1,8.975124239427704
19141,1.56,61.7,58.0,7.46,7.41,4.59,8.975250749643573
19142,1.21,59.5,58.0,6.96,7.03,4.16,8.975503722070927
19143,1.6,62.2,59.0,7.42,7.46,4.63,8.975503722070927
19144,1.03,61.5,56.0,6.47,6.53,4.0,8.975503722070927
19145,1.52,62.0,58.0,7.37,7.34,4.56,8.975503722070927
19146,1.2,62.6,59.0,6.71,6.75,4.21,8.9758830607617
19147,1.07,62.0,60.0,6.58,6.49,4.05,8.9758830607617
19148,1.26,63.3,58.0,6.88,6.84,4.34,8.976009475021396
19149,1.55,60.7,59.0,7.47,7.5,4.54,8.976135873302548
19150,1.67,62.3,59.0,7.59,7.63,4.74,8.976135873302548
19151,1.21,63.7,58.0,6.67,6.71,4.26,8.976135873302548
19152,1.5,56.7,63.0,7.52,7.57,4.28,8.976262255609193
19153,1.01,62.7,61.0,6.3,6.34,3.96,8.976641306722456
19154,1.51,63.2,59.0,7.25,7.18,4.56,8.976641306722456
19155,1.19,60.4,56.0,6.87,6.93,4.17,8.976767625171433
19156,1.02,61.5,56.0,6.47,6.5,3.99,8.976767625171433
19157,1.11,62.1,57.0,6.61,6.63,4.11,8.976893927666076
19158,1.11,61.6,56.0,6.64,6.67,4.1,8.976893927666076
19159,1.08,62.3,54.0,6.6,6.56,4.1,8.976893927666076
19160,1.0,65.4,56.0,6.28,6.2,4.08,8.977020214210413
19161,1.35,61.5,58.0,7.09,7.15,4.38,8.977020214210413
19162,1.03,62.4,58.0,6.5,6.41,4.03,8.977146484808472
19163,1.2,61.2,56.0,6.87,6.88,4.21,8.97727273946428
19164,1.84,61.0,58.0,7.97,7.87,4.81,8.977525200965243
19165,1.22,62.0,55.0,6.83,6.91,4.26,8.977651407818442
19166,1.63,62.4,57.0,7.59,7.52,4.71,8.977651407818442
19167,1.08,61.0,57.0,6.68,6.61,4.06,8.977651407818442
19168,1.25,62.4,58.0,6.89,6.83,4.28,8.977777598745481
19169,1.08,62.4,55.0,6.57,6.63,4.12,8.97790377375038
19170,1.17,61.8,55.0,6.74,6.81,4.19,8.978156076009824
19171,1.28,59.8,59.1,6.99,7.05,4.21,8.978156076009824
19172,1.21,63.5,55.0,6.77,6.71,4.28,8.978282203272398
19173,1.14,58.7,60.0,6.82,6.88,4.02,8.978282203272398
19174,1.43,65.1,56.0,7.1,7.03,4.61,8.978282203272398
19175,1.21,62.8,54.0,6.81,6.78,4.26,8.978282203272398
19176,1.51,62.8,60.0,7.22,7.26,4.55,8.978408314628894
19177,1.2,61.9,57.0,6.86,6.83,4.24,8.97853441008332
19178,1.46,59.5,59.0,7.34,7.29,4.35,8.978660489639687
19179,1.74,62.1,59.0,7.69,7.63,4.76,8.978786553302003
19180,1.52,63.1,58.0,7.21,7.3,4.58,8.978912601074276
19181,1.06,61.6,56.3,6.53,6.56,4.03,8.97903863296051
19182,1.01,60.9,54.0,6.5,6.53,3.97,8.97903863296051
19183,2.2,66.3,56.0,8.05,8.0,5.32,8.97903863296051
19184,1.5,61.5,57.0,7.33,7.39,4.53,8.979290649090876
19185,1.27,62.9,54.0,6.88,6.92,4.34,8.97941663334301
19186,1.21,61.3,56.0,6.83,6.87,4.2,8.979542601725113
19187,1.37,61.8,57.0,7.09,7.14,4.4,8.979668554241181
19188,1.01,62.5,56.0,6.38,6.41,4.0,8.979920411691197
19189,1.42,61.7,56.0,7.22,7.27,4.47,8.980046316633132
19190,1.02,63.1,59.0,6.45,6.38,4.05,8.980046316633132
19191,1.65,61.5,58.0,7.49,7.62,4.65,8.980172205725008
19192,1.59,61.3,57.0,7.43,7.52,4.58,8.980172205725008
19193,1.33,62.6,58.0,7.07,7.01,4.41,8.980172205725008
19194,1.0,60.7,58.0,6.46,6.53,3.94,8.980423936374544
19195,1.23,62.1,54.0,6.87,6.89,4.27,8.98054977794018
19196,1.25,61.2,57.0,6.95,6.91,4.24,8.980801413573113
19197,1.14,62.3,56.0,6.73,6.7,4.18,8.980801413573113
19198,1.51,63.8,56.0,7.24,7.17,4.6,8.980927207648378
19199,1.0,62.7,57.0,6.32,6.37,3.98,8.981052985901483
19200,1.56,58.8,59.0,7.76,7.61,4.52,8.981052985901483
19201,1.56,64.8,59.0,7.38,7.19,4.72,8.981052985901483
19202,1.56,64.6,62.0,7.26,7.23,4.68,8.981052985901483
19203,1.04,61.7,56.0,6.47,6.52,4.01,8.98117874833641
19204,1.37,61.6,59.0,7.11,7.04,4.36,8.98117874833641
19205,1.51,63.7,55.0,7.16,7.28,4.6,8.981430225767635
19206,1.04,61.8,58.0,6.47,6.51,4.01,8.981430225767635
19207,1.59,62.6,59.0,7.45,7.43,4.66,8.981430225767635
19208,1.07,60.9,59.0,6.63,6.58,4.02,8.981555940771887
19209,1.21,60.4,57.0,6.9,6.93,4.18,8.981555940771887
19210,1.01,63.1,59.0,6.34,6.37,4.01,8.981681639973862
19211,1.05,62.1,56.0,6.54,6.59,4.08,8.981681639973862
19212,1.21,62.1,56.0,6.83,6.88,4.26,8.981681639973862
19213,1.5,62.3,57.0,7.28,7.22,4.52,8.981681639973862
19214,1.41,62.9,57.0,7.04,7.08,4.44,8.981807323377534
19215,1.25,61.4,56.0,6.91,6.94,4.25,8.981807323377534
19216,1.51,63.6,60.0,7.27,7.23,4.61,8.981932990986873
19217,2.01,61.7,63.0,7.91,7.94,4.89,8.982184278838428
19218,1.02,64.6,59.0,6.31,6.26,4.06,8.982309899088579
19219,1.09,62.2,55.0,6.61,6.65,4.13,8.982435503560263
19220,1.16,61.9,58.0,6.72,6.76,4.17,8.982561092257445
19221,1.58,61.0,60.0,7.54,7.51,4.59,8.982686665184087
19222,1.3,59.1,60.0,7.12,7.17,4.22,8.982686665184087
19223,1.01,61.9,59.0,6.45,6.41,3.98,8.98281222234415
19224,1.01,60.8,59.0,6.46,6.42,3.92,8.98281222234415
19225,1.01,62.9,61.0,6.39,6.33,4.0,8.98281222234415
19226,1.01,62.0,59.0,6.42,6.38,3.97,8.98281222234415
19227,1.34,61.4,58.0,7.13,7.07,4.36,8.982937763741589
19228,1.05,61.7,59.0,6.5,6.53,4.02,8.982937763741589
19229,1.0,62.4,55.0,6.4,6.43,4.0,8.983063289380366
19230,1.53,62.9,57.0,7.36,7.3,4.61,8.983314293397749
19231,1.05,63.1,59.0,6.49,6.45,4.08,8.98343977178426
19232,1.12,61.5,55.0,6.67,6.69,4.11,8.983565234427923
19233,1.53,63.3,58.0,7.26,7.31,4.61,8.983690681332686
19234,1.5,64.7,55.0,7.16,7.13,4.62,8.983816112502495
19235,1.55,58.5,60.0,7.64,7.58,4.45,8.983816112502495
19236,1.17,60.0,64.0,6.82,6.77,4.08,8.983816112502495
19237,1.01,60.0,61.0,6.41,6.45,3.86,8.984066927653044
19238,1.01,63.0,60.0,6.31,6.35,3.99,8.984066927653044
19239,1.07,62.8,57.0,6.46,6.56,4.09,8.984192311641674
19240,1.57,62.4,58.0,7.41,7.37,4.61,8.984317679911129
19241,1.15,62.9,54.0,6.72,6.69,4.22,8.984568369308281
19242,1.09,62.4,55.0,6.55,6.6,4.1,8.984568369308281
19243,1.59,61.6,57.0,7.56,7.51,4.64,8.984568369308281
19244,1.0,62.8,57.0,6.37,6.43,4.02,8.984693690443855
19245,1.37,63.8,56.0,7.01,6.98,4.46,8.984693690443855
19246,1.5,56.6,64.0,7.51,7.43,4.23,8.984818995876008
19247,1.27,60.9,59.0,7.03,6.97,4.26,8.984818995876008
19248,1.01,61.2,59.0,6.48,6.42,3.95,8.9850695596458
19249,1.33,60.7,59.0,7.08,7.13,4.31,8.9850695596458
19250,1.32,62.3,57.0,7.06,6.97,4.37,8.9851948179913
19251,1.2,62.2,57.0,6.75,6.78,4.21,8.9851948179913
19252,1.6,61.5,56.0,7.57,7.52,4.64,8.9851948179913
19253,1.5,62.8,62.0,7.25,7.22,4.54,8.9851948179913
19254,1.3,61.0,57.0,7.01,7.06,4.29,8.985445287623167
19255,1.24,61.9,56.0,6.87,6.83,4.24,8.985570498917388
19256,1.39,62.7,58.0,7.15,7.08,4.46,8.985570498917388
19257,1.55,61.7,54.0,7.42,7.55,4.62,8.985695694535705
19258,1.55,61.7,54.0,7.47,7.5,4.62,8.985695694535705
19259,1.23,61.5,54.0,6.89,6.92,4.25,8.985820874482043
19260,1.51,61.8,60.0,7.23,7.3,4.49,8.98594603876032
19261,1.19,59.1,58.0,6.96,7.05,4.14,8.98594603876032
19262,1.52,62.5,58.0,7.29,7.33,4.57,8.986071187374463
19263,1.51,62.3,58.0,7.27,7.33,4.55,8.986071187374463
19264,1.53,61.4,60.0,7.36,7.43,4.54,8.98619632032839
19265,1.51,63.5,60.0,7.29,7.23,4.61,8.98619632032839
19266,1.39,61.3,59.0,7.24,7.15,4.41,8.98619632032839
19267,1.09,59.9,56.0,6.74,6.81,4.06,8.98632143762602
19268,1.09,61.7,54.0,6.65,6.7,4.12,8.98632143762602
19269,1.21,61.9,55.0,6.9,6.84,4.25,8.98682175033189
19270,1.21,61.1,57.0,6.95,6.85,4.22,8.98682175033189
19271,1.21,62.2,58.0,6.85,6.81,4.25,8.98682175033189
19272,1.15,61.9,56.0,6.71,6.73,4.16,8.987196820661973
19273,1.34,60.8,55.0,7.18,7.12,4.35,8.987196820661973
19274,1.37,61.6,55.0,7.13,7.16,4.4,8.987321812850125
19275,1.57,60.2,60.0,7.49,7.43,4.49,8.98744678941718
19276,1.52,65.3,58.0,7.14,7.1,4.65,8.98744678941718
19277,1.52,61.0,61.0,7.45,7.38,4.52,8.98744678941718
19278,1.21,61.8,57.0,6.83,6.79,4.21,8.98744678941718
19279,1.0,58.3,62.0,6.51,6.57,3.81,8.987571750367046
19280,1.06,59.6,58.0,6.61,6.65,3.95,8.987696695703624
19281,1.23,62.8,56.0,6.9,6.82,4.31,8.987821625430815
19282,1.02,63.6,58.0,6.4,6.37,4.06,8.987946539552519
19283,1.02,62.1,59.0,6.39,6.36,3.96,8.987946539552519
19284,1.11,63.2,57.0,6.64,6.61,4.18,8.988071438072634
19285,1.0,63.0,56.0,6.32,6.37,4.0,8.988321188323683
19286,1.0,62.1,59.0,6.29,6.4,3.94,8.988321188323683
19287,1.0,62.2,54.0,6.45,6.42,4.0,8.988321188323683
19288,1.51,66.5,56.0,7.03,6.99,4.66,8.988570876215118
19289,1.52,59.8,62.0,7.47,7.41,4.45,8.988570876215118
19290,1.02,62.6,54.3,6.41,6.45,4.02,8.988695696785708
19291,1.02,61.0,56.0,6.49,6.52,3.97,8.988695696785708
19292,1.02,62.2,54.0,6.44,6.46,4.01,8.988695696785708
19293,1.04,62.1,55.1,6.5,6.51,4.04,8.98882050177807
19294,1.67,58.8,61.0,7.71,7.73,4.54,8.98894529119609
19295,1.5,62.2,58.0,7.19,7.27,4.5,8.989070065043654
19296,1.22,61.8,57.0,6.85,6.89,4.25,8.989070065043654
19297,1.22,62.2,56.0,6.83,6.87,4.26,8.989070065043654
19298,1.22,62.7,54.0,6.77,6.83,4.27,8.989070065043654
19299,1.07,59.7,61.0,6.69,6.64,3.98,8.989194823324645
19300,1.01,61.2,58.0,6.45,6.49,3.96,8.989319566042951
19301,1.14,61.4,56.0,6.73,6.78,4.14,8.989444293202451
19302,1.15,62.7,58.0,6.72,6.67,4.2,8.989569004807029
19303,1.42,60.1,61.0,7.32,7.42,4.43,8.98969370086056
19304,1.13,61.4,58.0,6.73,6.68,4.12,8.98969370086056
19305,1.65,63.4,59.0,7.53,7.49,4.76,8.989818381366925
19306,1.1,61.5,57.0,6.61,6.66,4.08,8.989818381366925
19307,1.21,62.5,55.0,6.79,6.8,4.25,8.989818381366925
19308,1.03,61.6,57.0,6.51,6.48,4.0,8.989818381366925
19309,1.0,62.7,60.0,6.36,6.31,3.97,8.989818381366925
19310,1.54,59.0,62.0,7.59,7.56,4.47,8.989818381366925
19311,1.53,61.4,58.0,7.4,7.42,4.55,8.989943046329998
19312,1.05,61.2,57.0,6.51,6.55,4.0,8.990067695753655
19313,1.02,61.2,57.0,6.45,6.52,3.98,8.990316947998217
19314,1.61,62.9,59.0,7.5,7.43,4.69,8.990316947998217
19315,1.18,61.0,58.0,6.84,6.79,4.16,8.990441550826862
19316,1.01,61.1,57.0,6.49,6.54,3.98,8.990939806940807
19317,1.01,60.9,56.0,6.51,6.55,3.98,8.990939806940807
19318,1.41,62.0,56.0,7.17,7.24,4.47,8.991064332188461
19319,1.2,62.3,56.0,6.8,6.68,4.2,8.991064332188461
19320,1.2,63.5,57.0,6.76,6.66,4.26,8.991313336173812
19321,1.2,57.8,59.0,7.06,7.0,4.06,8.991313336173812
19322,1.2,63.1,57.0,6.74,6.69,4.24,8.991313336173812
19323,1.51,61.4,60.0,7.37,7.31,4.51,8.991437814919227
19324,1.51,62.0,57.0,7.36,7.28,4.54,8.991437814919227
19325,1.51,61.1,57.0,7.36,7.3,4.48,8.991437814919227
19326,1.01,62.2,56.0,6.41,6.46,4.0,8.991562278171614
19327,1.19,61.9,55.0,6.81,6.87,4.22,8.991562278171614
19328,1.53,62.4,58.0,7.32,7.38,4.59,8.991562278171614
19329,1.57,62.0,55.6,7.43,7.47,4.62,8.991686725934825
19330,1.25,60.6,57.0,7.0,6.97,4.23,8.991811158212718
19331,2.0,66.8,55.0,7.75,7.71,5.16,8.991935575009146
19332,1.38,63.6,56.0,7.05,7.0,4.47,8.991935575009146
19333,1.16,62.1,57.0,6.7,6.73,4.17,8.99205997632796
19334,1.2,60.2,57.0,6.88,6.95,4.16,8.992184362173012
19335,1.5,61.7,58.0,7.29,7.33,4.51,8.992184362173012
19336,1.2,61.1,58.0,6.84,6.88,4.19,8.992184362173012
19337,1.26,63.3,57.0,6.88,6.93,4.37,8.99230873254815
19338,1.2,62.4,54.7,6.79,6.85,4.25,8.99230873254815
19339,3.01,62.7,58.0,9.1,8.97,5.67,8.99230873254815
19340,1.02,61.1,57.0,6.51,6.48,3.97,8.99255742690407
19341,1.5,64.3,57.0,7.2,7.29,4.66,8.992681750892542
19342,1.06,63.0,58.0,6.49,6.46,4.08,8.992806059426483
19343,1.06,61.0,57.0,6.57,6.55,4.0,8.992806059426483
19344,1.5,64.8,55.0,7.25,7.2,4.68,8.992806059426483
19345,1.7,61.6,56.0,7.65,7.55,4.68,8.992806059426483
19346,3.0,67.1,57.0,8.93,8.84,5.97,8.992806059426483
19347,1.56,58.5,61.0,7.58,7.63,4.45,8.993303139093733
19348,1.88,57.9,59.0,8.16,8.11,4.71,8.993303139093733
19349,1.51,63.1,55.0,7.25,7.32,4.6,8.99342737041261
19350,0.3,60.7,57.0,4.36,4.41,2.66,6.434546518787453
19351,0.31,61.8,56.0,4.35,4.37,2.69,6.434546518787453
19352,0.3,62.2,57.0,4.26,4.32,2.67,6.434546518787453
19353,0.4,61.9,54.0,4.75,4.8,2.94,6.434546518787453
19354,0.3,63.0,58.0,4.27,4.34,2.71,6.434546518787453
19355,0.3,61.1,61.0,4.32,4.36,2.65,6.434546518787453
19356,0.3,59.5,59.0,4.35,4.39,2.6,6.434546518787453
19357,0.27,63.0,56.0,4.12,4.14,2.6,6.434546518787453
19358,0.27,62.2,56.0,4.12,4.15,2.57,6.434546518787453
19359,0.27,62.3,57.0,4.13,4.15,2.58,6.434546518787453
19360,0.27,61.8,57.0,4.12,4.16,2.56,6.434546518787453
19361,0.27,62.2,55.0,4.12,4.17,2.58,6.434546518787453
19362,0.27,61.9,57.0,4.15,4.18,2.58,6.434546518787453
19363,0.27,62.1,57.0,4.13,4.15,2.57,6.434546518787453
19364,0.27,59.0,59.0,4.24,4.27,2.51,6.434546518787453
19365,0.4,63.0,59.0,4.64,4.69,2.94,6.434546518787453
19366,0.4,63.1,57.0,4.72,4.75,2.99,6.434546518787453
19367,0.4,63.9,57.0,4.65,4.71,2.99,6.434546518787453
19368,0.4,63.4,59.0,4.67,4.7,2.97,6.434546518787453
19369,0.4,63.8,54.0,4.7,4.73,3.01,6.434546518787453
19370,0.27,62.6,56.0,4.13,4.15,2.59,6.434546518787453
19371,0.27,62.5,57.0,4.1,4.13,2.57,6.434546518787453
19372,0.27,62.3,56.0,4.15,4.17,2.59,6.434546518787453
19373,0.27,62.2,59.0,4.08,4.12,2.55,6.434546518787453
19374,0.27,60.6,58.0,4.18,4.2,2.54,6.434546518787453
19375,0.27,62.0,55.0,4.12,4.14,2.56,6.434546518787453
19376,0.4,63.1,56.0,4.65,4.67,2.94,6.434546518787453
19377,0.4,63.1,57.0,4.7,4.72,2.97,6.434546518787453
19378,0.4,63.5,56.0,4.68,4.71,2.98,6.434546518787453
19379,0.4,63.9,53.0,4.68,4.71,3.0,6.434546518787453
19380,1.51,61.4,57.0,7.38,7.43,4.55,8.99342737041261
19381,1.51,63.4,58.0,7.29,7.22,4.6,8.993551586299981
19382,1.13,61.5,56.0,6.71,6.73,4.13,8.993675786759683
19383,1.47,62.6,60.0,7.17,7.24,4.51,8.994172434398399
19384,1.55,60.7,59.0,7.5,7.47,4.54,8.994172434398399
19385,1.55,60.7,60.0,7.49,7.46,4.54,8.994296557777195
19386,1.2,62.4,59.0,6.73,6.69,4.19,8.994296557777195
19387,1.2,62.5,59.0,6.72,6.64,4.19,8.994296557777195
19388,1.09,60.9,58.0,6.63,6.67,4.05,8.994420665751292
19389,1.51,61.4,57.0,7.3,7.38,4.51,8.994420665751292
19390,1.58,61.6,57.0,7.47,7.54,4.62,8.994420665751292
19391,1.09,61.5,55.0,6.66,6.61,4.08,8.994420665751292
19392,1.5,62.9,56.0,7.24,7.33,4.58,8.994544758324512
19393,1.53,60.1,59.0,7.47,7.51,4.5,8.994544758324512
19394,1.53,62.8,59.0,7.31,7.34,4.6,8.994544758324512
19395,1.1,62.0,58.0,6.59,6.64,4.1,8.9947928972836
19396,1.16,62.5,55.0,6.75,6.69,4.2,8.994916943677111
19397,1.02,61.5,56.0,6.5,6.47,3.99,8.994916943677111
19398,1.35,62.2,56.0,7.13,7.08,4.42,8.995040974685022
19399,1.22,61.1,56.0,6.94,6.85,4.21,8.995040974685022
19400,1.22,62.0,57.0,6.88,6.83,4.25,8.995040974685022
19401,1.53,63.7,58.0,7.31,7.27,4.64,8.995040974685022
19402,1.35,61.5,58.0,7.15,7.09,4.38,8.995040974685022
19403,1.53,61.3,59.0,7.42,7.39,4.54,8.995040974685022
19404,1.12,61.2,56.0,6.67,6.73,4.11,8.99516499031115
19405,1.24,59.1,59.0,7.02,7.08,4.17,8.99528899055931
19406,2.0,66.8,57.0,7.81,7.72,5.19,8.99528899055931
19407,1.25,61.9,58.0,6.91,6.85,4.26,8.99528899055931
19408,1.5,61.5,59.0,7.3,7.23,4.47,8.99528899055931
19409,1.01,62.2,59.0,6.36,6.3,3.94,8.995412975433313
19410,1.22,62.0,55.0,6.91,6.83,4.26,8.995660899074103
19411,1.51,61.6,58.0,7.35,7.43,4.55,8.995660899074103
19412,1.22,60.9,57.0,6.94,6.89,4.21,8.995660899074103
19413,1.43,62.8,58.0,7.08,7.13,4.46,8.995908761263994
19414,1.55,58.2,59.0,7.73,7.63,4.47,8.995908761263994
19415,1.24,62.0,56.0,6.92,6.86,4.27,8.995908761263994
19416,1.12,58.9,60.0,6.78,6.91,4.03,8.996280439395015
19417,1.17,61.8,55.0,6.81,6.74,4.19,8.996280439395015
19418,1.24,61.7,59.0,6.85,6.89,4.24,8.996404301412886
19419,1.51,61.4,60.0,7.37,7.33,4.51,8.996404301412886
19420,1.12,62.6,56.0,6.59,6.63,4.14,8.996528148090857
19421,1.51,62.8,60.0,7.26,7.22,4.55,8.996528148090857
19422,1.4,62.4,56.0,7.11,7.18,4.46,8.996651979432729
19423,1.62,62.4,53.2,7.47,7.51,4.68,8.996651979432729
19424,1.55,62.3,56.0,7.44,7.52,4.66,8.996775795442296
19425,1.0,60.5,59.0,6.43,6.46,3.9,8.996899596123358
19426,1.01,60.9,57.0,6.52,6.49,3.96,8.996899596123358
19427,1.23,62.3,57.0,6.8,6.87,4.26,8.997147151515142
19428,1.34,61.4,56.0,7.07,7.09,4.35,8.997147151515142
19429,1.23,62.0,55.0,6.85,6.9,4.26,8.997147151515142
19430,1.0,60.7,62.0,6.36,6.4,3.87,8.997147151515142
19431,1.12,61.1,56.0,6.7,6.73,4.1,8.997270906233448
19432,1.5,63.5,59.0,7.16,7.08,4.52,8.997394645638419
19433,1.01,62.6,56.0,6.39,6.36,3.99,8.997394645638419
19434,1.23,62.4,57.0,6.83,6.88,4.28,8.997889450200717
19435,1.55,61.7,55.0,7.38,7.43,4.58,8.998260393017953
19436,1.03,62.8,54.1,6.39,6.48,4.05,8.998384010052538
19437,1.04,61.6,60.0,6.49,6.54,4.01,8.99850761180784
19438,1.51,62.7,56.0,7.3,7.35,4.59,8.998754769495703
19439,1.54,60.3,59.0,7.43,7.46,4.49,8.998754769495703
19440,1.06,61.5,57.0,6.54,6.56,4.03,8.998878325435811
19441,1.06,61.7,55.0,6.53,6.56,4.04,8.998878325435811
19442,1.06,61.3,57.0,6.53,6.56,4.01,8.998878325435811
19443,1.06,61.7,57.0,6.52,6.57,4.04,8.998878325435811
19444,1.34,62.1,57.0,7.0,7.05,4.36,8.999001866111735
19445,1.53,61.1,58.0,7.38,7.41,4.52,8.999125391527247
19446,1.53,63.1,57.0,7.28,7.34,4.61,8.999125391527247
19447,1.02,60.1,57.0,6.52,6.59,3.94,8.999248901686114
19448,1.51,63.7,61.0,7.11,7.15,4.54,8.999372396592106
19449,1.21,59.8,57.0,6.98,6.9,4.15,8.999372396592106
19450,1.04,61.8,58.0,6.51,6.47,4.01,8.99949587624899
19451,1.25,61.3,55.0,6.96,6.93,4.26,8.99961934066053
19452,1.25,62.0,59.0,6.88,6.84,4.25,8.99961934066053
19453,1.21,63.8,56.0,6.74,6.67,4.28,8.99961934066053
19454,1.05,62.3,55.0,6.53,6.5,4.06,8.999742789830492
19455,1.01,63.1,59.0,6.37,6.34,4.01,8.999866223762636
19456,1.42,62.3,58.0,7.15,7.19,4.47,8.999989642460726
19457,1.01,62.2,54.0,6.41,6.48,4.01,9.000236434169777
19458,2.01,61.7,63.0,7.94,7.91,4.89,9.000236434169777
19459,2.01,64.3,54.0,8.05,7.95,5.14,9.000236434169777
19460,1.31,61.0,58.0,7.1,7.06,4.32,9.000483164987708
19461,1.02,59.2,58.0,6.56,6.62,3.9,9.000606507571892
19462,1.56,62.3,64.0,7.41,7.36,4.6,9.000606507571892
19463,1.16,61.9,58.0,6.76,6.72,4.17,9.000606507571892
19464,1.5,62.6,59.0,7.2,7.23,4.52,9.000729834944558
19465,1.5,63.4,59.0,7.2,7.25,4.58,9.000729834944558
19466,1.77,63.4,60.0,7.61,7.65,4.84,9.000853147109458
19467,1.19,62.6,58.0,6.78,6.71,4.22,9.000853147109458
19468,1.34,59.1,60.0,7.15,7.19,4.24,9.000853147109458
19469,1.52,62.0,59.0,7.34,7.36,4.56,9.000976444070345
19470,1.52,62.4,59.0,7.31,7.36,4.58,9.000976444070345
19471,1.26,61.6,56.0,6.88,6.93,4.26,9.000976444070345
19472,1.26,61.9,57.0,6.88,6.93,4.27,9.000976444070345
19473,1.11,61.4,57.0,6.68,6.65,4.09,9.001222992395064
19474,1.5,64.9,57.0,7.08,7.15,4.62,9.001222992395064
19475,1.26,60.1,61.0,7.04,6.97,4.21,9.001346243766392
19476,1.15,58.5,57.0,6.96,6.93,4.06,9.00146947994869
19477,1.05,62.3,55.0,6.57,6.49,4.07,9.00146947994869
19478,1.0,63.4,57.0,6.33,6.36,4.02,9.001592700945706
19479,1.7,63.6,56.0,7.51,7.56,4.79,9.001592700945706
19480,1.47,59.4,59.0,7.47,7.42,4.42,9.001592700945706
19481,1.67,62.6,60.0,7.57,7.52,4.72,9.001962272862446
19482,1.01,62.1,58.0,6.4,6.42,3.98,9.002085433155724
19483,1.04,62.5,55.0,6.45,6.54,4.06,9.002208578282412
19484,1.07,62.8,57.0,6.56,6.46,4.09,9.002208578282412
19485,1.01,60.0,61.0,6.45,6.41,3.86,9.002208578282412
19486,1.01,63.0,60.0,6.35,6.31,3.99,9.002208578282412
19487,1.14,61.8,55.0,6.71,6.76,4.16,9.002331708246244
19488,1.2,62.2,58.0,6.75,6.79,4.21,9.002701007197938
19489,1.3,62.8,56.0,7.03,6.93,4.38,9.002701007197938
19490,1.0,59.7,60.0,6.45,6.42,3.84,9.002701007197938
19491,1.52,58.7,62.0,7.6,7.53,4.44,9.003070169818264
19492,1.5,60.3,60.0,7.46,7.43,4.49,9.003070169818264
19493,1.23,61.1,57.0,6.96,6.91,4.24,9.003193193746572
19494,1.11,62.8,55.0,6.6,6.65,4.16,9.003316202541857
19495,1.14,59.0,60.0,6.84,6.81,4.03,9.003562174748238
19496,1.52,61.9,56.0,7.37,7.41,4.57,9.003562174748238
19497,1.21,61.3,57.0,6.92,6.87,4.23,9.003562174748238
19498,1.23,61.5,54.0,6.92,6.89,4.25,9.00380808646717
19499,1.03,62.3,57.0,6.45,6.52,4.04,9.00380808646717
19500,1.01,62.1,54.0,6.42,6.44,3.99,9.00380808646717
19501,1.4,62.1,60.0,7.21,7.12,4.45,9.00380808646717
19502,1.57,67.3,66.0,7.85,5.75,3.87,9.00380808646717
19503,1.7,63.6,59.0,7.53,7.48,4.77,9.003931019653137
19504,1.51,59.3,61.0,7.57,7.51,4.47,9.004053937728395
19505,1.0,63.0,54.0,6.37,6.43,4.03,9.004422601327041
19506,1.0,62.4,57.0,6.36,6.4,3.98,9.004422601327041
19507,1.6,62.2,55.0,7.46,7.53,4.66,9.004422601327041
19508,1.28,62.1,60.0,6.95,6.89,4.3,9.004545458996587
19509,1.21,61.3,58.0,6.89,6.84,4.21,9.004545458996587
19510,1.5,57.9,61.0,7.47,7.51,4.34,9.005159521036145
19511,1.23,59.6,60.0,6.94,6.99,4.15,9.005282288208358
19512,1.07,62.3,54.0,6.54,6.56,4.08,9.005282288208358
19513,1.7,64.0,58.0,7.41,7.47,4.76,9.005405040310642
19514,1.5,60.8,58.0,7.39,7.34,4.48,9.00565049932022
19515,1.5,61.3,63.0,7.28,7.23,4.45,9.00565049932022
19516,1.09,62.0,54.8,6.6,6.63,4.1,9.005773206234908
19517,1.06,59.6,58.0,6.65,6.61,3.95,9.005773206234908
19518,1.2,62.5,57.0,6.84,6.75,4.25,9.005895898094458
19519,1.52,60.9,57.0,7.44,7.5,4.55,9.00601857490256
19520,1.0,63.0,56.0,6.37,6.32,4.0,9.006386515055114
19521,1.0,62.1,59.0,6.4,6.29,3.94,9.006386515055114
19522,1.13,60.1,56.0,6.76,6.84,4.09,9.006754319877503
19523,1.02,61.0,56.0,6.52,6.49,3.97,9.006754319877503
19524,1.02,62.6,54.0,6.45,6.41,4.02,9.006754319877503
19525,1.09,60.6,57.0,6.66,6.67,4.04,9.0068768914288
19526,1.5,62.9,60.0,7.12,7.16,4.49,9.00724451596575
19527,1.02,62.5,57.0,6.37,6.44,4.0,9.007367027451355
19528,1.33,63.3,56.0,6.91,6.95,4.39,9.007489523929735
19529,1.01,61.2,58.0,6.49,6.45,3.96,9.007489523929735
19530,1.3,61.4,59.0,7.01,6.97,4.29,9.007612005404566
19531,1.5,64.3,60.0,7.16,7.08,4.58,9.007734471879521
19532,1.5,63.9,59.0,7.25,7.18,4.61,9.007734471879521
19533,1.5,62.7,59.0,7.22,7.3,4.55,9.007979359844501
19534,1.22,62.6,56.0,6.83,6.87,4.29,9.007979359844501
19535,1.02,61.5,57.0,6.44,6.47,3.97,9.00810178134187
19536,1.03,62.1,55.0,6.47,6.5,4.03,9.008224187854049
19537,1.06,61.1,58.0,6.53,6.57,4.0,9.008346579384707
19538,1.51,61.9,58.0,7.28,7.33,4.52,9.008346579384707
