,f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,foo
7295,148,77,76,71,94,32,33,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7296,63,77,76,71,94,45,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7297,92,77,76,71,94,40,42,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7298,56,77,139,103,94,5,42,0,0,0,0,0,0,0,0,1,1,0,54,16,0,0,0,0,0,0,0
7299,138,86,76,71,94,0,0,32,47,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7300,66,77,76,71,94,0,37,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7301,63,143,76,71,94,0,0,0,0,33,13,0,44,32,0,0,0,0,0,0,0,0,0,0,0,0,0
7302,16,175,118,71,94,0,1,2,0,0,0,0,0,31,73,29,0,0,0,0,0,0,0,0,0,0,0
7303,87,110,107,71,94,0,0,39,39,0,0,0,0,0,19,39,0,0,0,0,0,0,0,0,0,0,0
7304,164,101,76,71,94,0,16,63,0,36,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7305,59,123,110,71,94,1,39,9,0,0,0,0,0,0,40,34,0,0,0,0,0,0,0,0,0,0,0
7306,54,131,84,74,94,0,0,0,0,36,10,0,0,35,24,0,0,0,0,0,1,1,0,0,0,0,0
7307,81,99,82,71,94,0,1,3,0,7,77,6,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
7308,60,119,76,71,94,0,0,0,3,27,19,0,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0
7309,56,77,79,72,94,0,5,41,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,100
7310,16,91,130,72,94,2,1,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,1,0,0,0,0
7311,65,77,76,71,94,1,3,2,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7312,59,82,80,71,94,0,3,0,0,41,7,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,100
7313,57,79,82,71,94,0,0,9,37,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,100
7314,86,85,76,71,94,31,31,0,0,0,18,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,40
7315,16,77,78,79,123,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,7,9,0
7316,89,77,76,71,94,0,0,2,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
7317,99,92,76,71,94,0,0,12,50,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
7318,94,84,76,73,122,0,0,0,1,62,31,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0
7319,20,108,91,71,94,1,4,2,1,0,0,0,0,0,41,2,0,0,0,0,0,0,0,0,0,0,20
7320,58,77,76,71,94,18,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7321,59,77,82,131,94,0,14,33,2,0,0,0,0,0,0,0,0,0,0,0,19,26,0,0,0,0,0
7322,76,77,76,71,94,0,12,8,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7323,99,92,80,71,94,0,0,0,41,5,59,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40
7324,76,79,76,71,94,31,33,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,90
7325,56,117,99,72,94,42,5,0,0,0,0,0,0,0,49,10,0,0,1,0,0,0,0,0,0,0,0
7326,91,103,76,71,94,0,0,2,0,4,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7327,40,77,76,71,94,1,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7328,62,79,82,72,94,1,1,34,15,0,0,0,0,0,0,2,4,0,1,1,0,0,0,0,0,0,100
7329,53,86,76,71,94,1,0,0,0,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7330,22,178,90,71,94,0,0,0,0,0,0,0,37,66,1,14,5,0,0,0,0,0,0,0,0,0,0
7331,100,121,94,96,95,5,83,5,0,0,0,0,0,4,55,0,0,0,0,0,0,15,3,0,0,0,0
7332,74,77,76,85,145,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0
7333,137,77,76,71,94,25,56,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7334,149,77,76,71,94,37,25,56,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7335,48,100,79,77,95,0,0,0,0,0,27,34,0,0,0,0,0,0,2,1,0,2,3,0,0,0,0
7336,145,93,77,71,97,40,40,0,0,11,67,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
7337,135,77,76,71,94,2,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7338,56,103,97,77,100,0,5,41,0,0,0,0,0,0,21,23,0,0,0,0,1,1,0,3,3,0,20
7339,78,90,88,87,94,0,19,2,0,10,52,0,0,0,0,0,2,0,0,10,8,0,0,0,0,0,80
7340,51,99,82,71,94,0,0,0,0,0,39,22,0,0,0,1,5,0,0,0,0,0,0,0,0,0,20
7341,46,131,94,71,94,0,0,0,0,3,42,0,0,4,55,0,0,0,0,0,0,0,0,0,0,0,0
7342,99,94,76,71,94,0,0,0,0,62,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
7343,69,85,76,71,94,1,2,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7344,149,78,78,71,94,63,53,25,3,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7345,41,102,89,83,94,0,0,0,0,2,5,48,0,0,0,0,0,0,5,13,0,0,0,0,0,0,10
7346,135,77,76,71,94,56,45,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7347,86,90,76,71,94,0,42,5,0,0,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
7348,92,100,79,72,94,0,33,14,0,0,26,36,0,0,0,0,0,0,2,1,0,0,0,0,0,0,60
7349,56,78,81,71,94,0,42,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,100
7350,162,81,76,71,94,63,55,39,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7351,26,94,115,127,94,8,4,0,0,0,0,0,8,12,0,0,0,0,0,55,14,0,0,0,0,0,0
7352,15,77,150,73,94,0,0,2,0,0,0,0,0,0,0,0,1,55,2,2,0,0,0,0,0,0,0
7353,69,112,128,71,94,1,1,2,1,0,37,53,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0
7354,76,79,76,71,94,3,2,1,1,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7355,19,121,78,71,94,6,0,0,0,0,0,0,1,43,0,1,1,0,0,0,0,0,0,0,0,0,0
7356,59,77,76,71,94,0,42,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7357,74,105,113,71,94,0,44,21,1,0,0,0,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0
7358,47,95,76,71,94,0,0,2,1,0,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
7359,186,94,76,71,94,0,19,67,55,0,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7360,69,110,76,71,95,0,0,7,42,0,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7361,49,102,76,71,94,0,1,2,0,0,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7362,72,78,81,71,94,12,50,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,100
7363,130,77,76,71,94,0,0,8,71,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7364,114,77,76,71,94,0,18,28,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7365,115,77,76,71,94,42,5,0,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7366,47,98,76,71,94,4,7,3,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
7367,71,78,77,71,94,0,0,0,38,21,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100
7368,15,136,88,71,94,0,0,0,0,0,0,0,9,26,37,0,0,0,0,0,0,0,0,0,0,0,0
7369,13,175,118,71,94,0,0,0,0,0,0,0,0,38,58,37,0,0,0,0,0,0,0,0,0,0,0
7370,59,88,76,88,141,0,0,0,0,13,48,0,0,0,0,0,0,0,0,0,0,0,0,11,25,0,0
7371,41,137,95,71,94,0,1,2,0,0,0,49,12,0,26,18,0,0,0,0,0,0,0,0,0,0,0
7372,59,77,76,71,94,0,0,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7373,74,105,76,71,94,0,0,0,6,3,54,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7374,87,92,76,71,94,0,0,0,19,30,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
7375,56,90,131,71,94,0,0,0,46,0,0,0,0,0,0,0,55,3,0,0,0,0,0,0,0,0,0
7376,133,77,76,71,94,27,70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7377,22,131,105,71,94,0,0,0,0,1,10,1,0,0,59,16,0,0,0,0,0,0,0,0,0,0,0
7378,64,77,77,74,94,2,1,12,37,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,100
7379,148,77,76,71,94,0,0,1,48,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7380,50,90,76,71,94,0,0,0,0,8,39,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7381,146,78,76,71,94,0,0,25,77,39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7382,74,135,86,71,94,4,7,1,0,0,59,19,0,12,31,0,0,0,0,0,0,0,0,0,0,0,0
7383,115,77,76,71,94,42,36,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7384,46,104,76,71,94,0,0,1,1,0,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7385,62,115,106,137,94,0,0,0,0,0,26,66,0,0,0,0,0,0,0,26,43,0,0,0,0,0,0
7386,129,81,76,71,94,2,72,8,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7387,107,108,90,71,94,63,26,10,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0
7388,86,121,83,71,94,0,0,0,37,25,1,13,32,0,18,1,0,0,0,0,0,0,0,0,0,0,0
7389,45,95,76,73,121,0,0,0,0,0,29,24,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0
7390,117,77,76,74,94,0,42,6,39,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7391,22,77,126,73,94,0,3,4,1,2,0,0,0,0,0,0,0,35,6,0,0,0,0,0,0,0,0
7392,106,144,76,71,94,0,0,0,63,16,0,2,79,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7393,24,123,91,71,94,5,7,0,0,0,0,0,0,12,47,0,0,0,0,0,0,0,0,0,0,0,0
7394,60,115,102,71,94,0,0,10,39,0,1,1,0,0,36,23,0,0,0,0,0,0,0,0,0,0,0
7395,114,86,77,71,94,5,4,0,46,24,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7396,35,105,76,71,94,1,4,0,0,1,2,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7397,74,81,81,71,94,0,0,33,31,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,100
7398,117,77,76,71,94,0,46,2,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7399,20,77,76,103,137,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,5,0,0
7400,74,77,84,71,94,0,44,19,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,100
7401,47,106,76,71,94,0,0,1,4,0,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7402,45,88,79,71,94,0,0,0,0,0,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100
7403,74,77,76,77,96,12,50,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100
7404,62,149,76,71,94,2,2,1,0,43,3,0,8,67,0,0,0,0,0,0,0,0,0,0,0,0,0
7405,80,82,80,72,95,0,7,3,56,6,0,0,0,0,7,2,0,0,0,0,0,0,0,1,0,0,100
7406,58,77,76,71,94,37,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7407,62,77,76,71,94,0,14,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7408,55,85,76,71,94,1,2,3,2,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7409,121,77,76,71,94,0,3,43,44,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,41,95,80,71,94,0,0,0,0,0,26,20,0,0,2,1,2,0,0,0,0,0,0,0,0,0,50
7411,118,78,76,71,95,0,58,43,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7412,110,83,76,71,95,0,0,1,8,76,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7413,56,81,142,71,94,0,0,0,41,5,0,0,0,0,0,0,18,39,0,0,0,0,0,0,0,0,0
7414,102,77,78,73,94,1,43,32,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7415,82,93,76,71,94,3,1,3,6,16,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
7416,157,109,76,71,94,0,15,33,25,37,24,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7417,16,103,99,71,95,0,0,0,0,0,2,3,0,0,15,28,0,0,0,0,0,0,0,0,0,1,30
7418,80,96,76,71,94,0,0,0,37,9,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
7419,18,136,102,75,94,0,0,0,3,2,0,0,0,16,58,0,0,0,6,2,0,0,0,0,0,0,0
7420,139,85,76,71,94,24,55,0,2,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7421,19,110,89,71,94,1,4,0,0,0,0,1,0,3,41,0,0,0,0,0,0,0,0,0,0,0,10
7422,17,122,112,71,94,2,0,0,0,0,0,2,0,0,34,40,0,0,0,0,0,0,0,0,0,0,0
7423,59,77,77,74,94,0,0,12,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,100
7424,73,113,85,71,94,44,19,0,0,1,0,0,0,16,27,0,0,0,0,0,0,0,0,0,0,0,70
7425,18,101,99,71,94,0,3,0,1,2,0,0,0,0,13,30,0,0,0,0,0,0,0,0,0,0,20
7426,99,77,116,86,94,0,28,51,14,0,0,0,0,0,0,0,0,4,37,0,0,0,0,1,0,0,0
7427,81,85,76,71,94,0,0,3,0,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7428,43,95,76,71,94,0,0,0,0,1,27,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50
7429,103,103,76,71,94,0,0,0,12,50,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7430,72,104,76,71,94,28,18,0,0,0,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,70
7431,84,140,78,71,94,0,0,0,0,0,60,62,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0
7432,108,77,76,71,94,0,2,8,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7433,86,105,79,71,94,0,14,32,0,0,7,54,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20
7434,45,91,76,82,94,0,0,0,3,0,33,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,90
7435,20,116,99,71,94,0,0,0,3,5,0,0,0,0,45,13,0,0,0,0,0,0,0,0,0,0,0
7436,94,126,76,71,94,14,32,0,0,20,25,0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0
7437,148,77,76,71,94,1,64,39,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7438,56,77,79,71,94,0,0,0,28,18,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,100
7439,37,131,108,71,94,0,0,0,0,0,10,35,0,0,22,39,0,0,0,0,0,0,0,0,0,0,0
7440,65,77,76,74,94,2,6,1,23,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,100
7441,132,77,76,71,94,2,72,8,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7442,64,143,76,71,94,23,23,0,0,0,0,0,31,45,0,0,0,0,0,0,0,0,0,0,0,0,0
7443,81,98,76,71,94,0,0,3,46,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
7444,76,78,76,73,95,50,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,90
7445,131,77,76,71,94,0,19,87,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7446,18,99,120,71,94,2,1,0,0,1,2,0,0,0,0,33,24,0,0,0,0,0,0,0,0,0,0
7447,72,77,83,75,94,0,0,1,25,37,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,100
7448,26,77,81,166,94,3,2,7,2,0,0,0,0,0,0,0,0,0,0,0,13,55,0,0,0,0,0
7449,23,117,76,71,94,0,2,2,2,2,0,0,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0
7450,69,79,76,71,94,0,0,0,1,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7451,79,100,76,71,94,1,2,0,0,20,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7452,63,77,76,72,97,0,0,0,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100
7453,71,158,104,71,94,1,1,0,0,0,9,99,14,0,0,40,3,0,0,0,0,0,0,0,0,0,0
7454,87,124,76,71,94,0,0,10,10,0,20,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7455,57,81,76,71,94,0,0,0,1,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7456,79,77,76,71,94,59,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
7457,63,78,76,71,94,0,2,0,23,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7458,77,148,76,74,94,0,21,44,0,0,0,0,13,63,0,0,0,0,0,0,0,2,0,0,0,0,0
7459,145,77,76,71,94,0,8,71,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7460,89,128,79,71,94,37,9,0,0,2,43,0,0,35,9,0,0,0,0,0,0,0,0,0,0,0,0
7461,142,102,76,71,94,59,7,0,0,20,53,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7462,105,105,79,71,94,62,0,0,3,0,9,52,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
7463,65,86,77,71,94,0,0,0,0,30,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100
7464,19,77,90,113,94,0,2,2,0,2,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,0,0
7465,71,77,78,127,97,0,0,12,50,0,0,0,0,0,0,0,0,0,1,2,0,31,8,0,0,0,0
7466,80,77,76,71,94,1,8,0,25,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7467,48,118,89,71,94,0,0,0,0,13,33,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0
7468,73,79,76,82,94,62,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,2,0,0,0,100
7469,125,81,77,73,94,0,0,0,18,87,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7470,74,79,76,71,94,0,0,0,50,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7471,89,107,92,71,94,32,50,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,10
7472,74,81,77,71,94,0,0,56,6,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,100
7473,36,109,76,71,94,0,0,0,0,3,5,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7474,59,79,76,71,94,0,3,1,2,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7475,102,77,83,71,94,25,24,0,37,9,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
7476,114,81,95,71,94,0,0,12,68,28,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0
7477,101,77,76,71,94,0,47,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7478,58,77,76,93,98,0,0,0,1,46,3,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,90
7479,132,77,76,71,94,0,50,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7480,130,77,76,71,94,37,25,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7481,56,108,161,71,94,0,42,5,0,0,0,0,0,0,14,29,28,29,0,0,0,0,0,0,0,0,0
7482,79,77,76,71,94,0,6,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7483,62,77,76,74,94,0,24,24,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,100
7484,71,130,85,72,106,0,0,0,6,56,0,0,0,35,25,2,0,0,0,0,0,0,0,0,3,4,0
7485,13,133,103,71,94,0,0,0,0,0,0,0,0,0,73,6,0,0,0,0,0,0,0,0,0,0,0
7486,41,138,76,71,94,0,0,2,0,0,0,29,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0
7487,103,88,145,94,94,12,50,0,0,0,43,3,0,0,0,0,0,8,63,0,0,0,0,0,0,0,0
7488,59,134,77,71,94,0,0,14,32,3,0,0,0,57,2,0,0,0,0,0,0,0,0,0,0,0,0
7489,58,78,150,75,94,0,0,0,28,19,2,0,0,0,0,0,2,54,0,6,0,0,0,0,0,0,0
7490,67,88,77,71,94,0,0,0,0,46,16,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,100
7491,16,78,87,121,96,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,33,6,3,1,0,0,0
7492,80,78,76,71,94,6,16,6,41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7493,71,77,76,77,98,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,90
7494,101,77,76,71,94,0,25,24,0,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7495,118,77,76,71,94,0,44,19,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7496,16,131,81,71,94,0,0,3,0,0,0,0,0,44,15,0,0,0,0,0,0,0,0,0,0,0,0
7497,59,121,94,71,94,28,20,1,0,0,0,0,0,4,55,0,0,0,0,0,0,0,0,0,0,0,20
7498,117,77,76,71,94,0,0,30,57,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7499,50,85,76,74,97,0,0,0,0,13,35,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,100
7500,91,92,128,71,94,0,71,9,3,0,0,0,0,0,0,5,52,0,0,0,0,0,0,0,0,0,0
7501,132,77,78,71,94,44,19,19,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7502,96,82,76,71,94,2,1,0,41,44,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,30
7503,52,93,76,71,94,2,3,0,0,0,41,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
7504,31,102,76,78,95,0,0,0,0,0,0,31,14,0,0,0,0,0,0,0,0,3,2,0,0,0,0
7505,45,98,88,72,97,0,0,0,0,0,44,1,0,0,3,16,0,0,0,0,0,0,0,0,1,1,50
7506,35,148,106,71,94,0,0,0,0,0,2,43,0,0,53,21,0,0,0,0,0,0,0,0,0,0,0
7507,77,77,76,74,100,0,5,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,80
7508,59,118,98,71,94,0,0,26,23,0,0,0,0,0,50,9,0,0,0,0,0,0,0,0,0,0,0
7509,13,77,84,126,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,18,0,7,1,0,0
7510,76,77,86,86,94,0,49,18,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,90
7511,76,77,76,71,94,3,0,1,13,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7512,110,82,76,71,94,14,32,0,0,40,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7513,129,86,76,71,94,1,26,37,0,30,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7514,60,99,76,71,94,3,3,0,2,0,35,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
7515,13,146,116,71,94,0,0,0,0,0,0,0,0,0,78,24,0,0,0,0,0,0,0,0,0,0,0
7516,114,108,76,71,94,0,6,56,0,0,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7517,53,181,76,71,94,0,0,0,0,0,3,58,47,42,0,0,0,0,0,0,0,0,0,0,0,0,0
7518,27,143,76,71,95,0,0,5,2,0,0,0,31,45,0,0,0,0,0,0,0,0,0,0,1,0,0
7519,88,103,76,71,94,0,44,19,0,0,0,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,60
7520,80,77,76,71,94,6,56,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
7521,115,77,76,83,110,12,50,0,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
7522,115,77,119,123,94,44,19,32,14,0,0,0,0,0,0,0,0,0,0,66,3,0,0,0,0,0,0
7523,145,131,100,71,94,31,31,16,63,0,0,0,0,0,72,3,0,0,0,0,0,0,0,0,0,0,0
7524,45,100,76,71,94,0,0,3,2,2,11,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20
7525,54,98,76,71,94,0,0,0,2,0,38,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
7526,86,120,76,71,94,0,0,0,14,32,0,52,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7527,57,96,76,71,94,0,2,1,2,0,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
7528,69,110,77,72,94,0,0,0,3,20,25,24,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7529,60,86,76,71,94,1,5,8,1,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7530,56,77,76,74,103,0,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,70
7531,170,79,76,71,94,37,50,37,0,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7532,130,77,76,71,95,0,6,56,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7533,65,77,76,71,94,0,32,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7534,74,79,76,71,94,0,3,3,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
7535,69,125,76,71,94,2,33,14,0,0,0,0,41,19,0,0,0,0,0,0,0,0,0,0,0,0,0
7536,59,140,89,71,94,0,32,14,2,1,0,0,0,35,39,0,0,0,0,0,0,0,0,0,0,0,0
7537,22,104,99,71,94,0,2,1,1,2,3,4,0,0,16,28,0,0,0,0,0,0,0,0,0,0,40
7538,14,123,140,71,94,0,0,0,0,0,0,0,6,1,5,68,16,3,0,0,0,0,0,0,0,0,0
