,climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime3,diffSeTime5,diffSeTime7,diffSeTime9,diffSeTime11,diffSeTime13,alpha,Se,goal
8461,-304.0,-28.0,0.09,-0.05,0.78,-0.7,-11.0,1.0,0.023,0.6,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.001,0.0,0.0,0.0,0.0,0.0,-0.002,0.5,0.017,-0.0008
8462,-154.0,-33.0,0.35,-0.06,0.6,-0.4,-10.0,13.0,0.02,-1.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0.017,0.016,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.5,0.016,-0.0009
8463,-130.0,-34.0,0.39,0.02,0.59,-0.3,-10.0,11.0,0.016,-1.2,0.017,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,-0.003,0.0,0.0,0.0,0.0,0.0,0.002,0.5,0.017,-0.0008
8464,-191.0,-37.0,0.32,-0.06,0.69,0.3,-10.0,-5.0,-0.012,1.7,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.017,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.5,0.017,-0.0011
8465,159.0,-36.0,-0.2,-0.04,0.34,0.6,-9.0,8.0,-0.022,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0004
8466,178.0,-16.0,0.19,0.18,0.41,-0.7,-11.0,-18.0,0.022,-0.9,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,-0.002,-0.002,0.0,0.0,0.0,0.6,0.02,-0.0007
8467,11.0,-13.0,0.44,0.08,0.53,0.3,-10.0,-9.0,-0.005,0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0008
8468,-127.0,-16.0,0.26,0.04,0.62,1.3,-9.0,0.0,-0.012,0.3,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,-0.001,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
8469,-143.0,-18.0,0.15,0.04,0.64,1.5,-9.0,-3.0,-0.012,0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.018,0.018,0.018,0.0,0.0,0.0,0.0,-0.002,-0.002,-0.001,0.5,0.018,-0.0008
8470,282.0,-18.0,-0.12,-0.16,0.18,1.5,-8.0,20.0,-0.009,-0.6,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.014,0.014,0.014,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.4,0.014,-0.0007
8471,430.0,17.0,-0.25,0.19,0.16,0.6,-9.0,-11.0,0.002,-1.8,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.0006
8472,165.0,27.0,-0.17,0.22,0.43,0.1,-10.0,-19.0,0.008,-1.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0005
8473,-13.0,28.0,-0.09,0.19,0.58,0.0,-10.0,-18.0,0.008,0.0,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.021,0.021,0.021,0.021,0.021,0.0,0.0,-0.002,0.0,-0.003,0.0,0.0,0.6,0.021,-0.0006
8474,-135.0,26.0,0.04,-0.07,0.6,-0.1,-10.0,5.0,0.011,2.8,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.5,0.017,-0.0007
8475,188.0,34.0,0.1,0.19,0.43,0.5,-9.0,-27.0,-0.004,0.9,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0009
8476,-48.0,35.0,0.06,0.22,0.63,0.6,-9.0,-21.0,-0.004,-0.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,-0.002,-0.002,0.0,0.0,0.6,0.021,-0.001
8477,-256.0,31.0,-0.08,0.12,0.76,0.6,-9.0,-7.0,-0.013,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0009
8478,-308.0,28.0,-0.17,0.14,0.83,0.5,-9.0,-12.0,-0.016,-0.7,0.018,0.018,0.018,0.018,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.6,0.02,-0.0006
8479,-404.0,4.0,-0.19,-0.07,0.86,-0.5,-10.0,3.0,0.012,0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0005
8480,-227.0,-7.0,0.07,0.04,0.69,-0.7,-11.0,7.0,0.015,-1.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0009
8481,-158.0,-13.0,0.26,0.08,0.65,-0.3,-10.0,2.0,-0.007,-1.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.001
8482,-170.0,-15.0,0.2,0.06,0.68,-0.2,-10.0,-5.0,-0.011,-0.2,0.018,0.018,0.018,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0011
8483,-172.0,-25.0,-0.34,0.03,0.66,-0.3,-10.0,2.0,-0.019,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.5,0.018,-0.0006
8484,344.0,-2.0,0.31,0.09,0.21,-1.9,-12.0,-5.0,0.01,-0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0011
8485,75.0,14.0,0.11,0.15,0.48,-0.7,-11.0,-12.0,-0.021,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.001
8486,-41.0,14.0,-0.1,0.15,0.59,-0.7,-11.0,-12.0,-0.021,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.6,0.02,-0.0008
8487,-256.0,8.0,-0.32,0.09,0.76,-1.2,-11.0,-7.0,0.002,0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0007
8488,-329.0,3.0,-0.29,0.11,0.83,-1.6,-11.0,-7.0,0.003,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.5,0.019,-0.0006
8489,-278.0,-31.0,0.35,-0.05,0.73,-1.5,-11.0,9.0,0.012,0.3,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.5,0.017,-0.0008
8490,-151.0,-34.0,0.47,-0.11,0.58,-1.1,-11.0,17.0,0.011,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.4,0.016,-0.001
8491,7.0,-36.0,0.31,0.04,0.5,-0.2,-10.0,2.0,-0.019,-0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0011
8492,36.0,-34.0,-0.33,0.04,0.48,-0.1,-10.0,0.0,-0.024,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0006
8493,39.0,-34.0,-0.61,0.03,0.47,-0.8,-11.0,0.0,-0.015,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.019,0.019,0.018,0.0,0.0,-0.001,-0.001,0.001,-0.001,0.001,0.5,0.018,-0.0005
8494,25.0,-33.0,-0.59,0.11,0.51,-1.3,-11.0,-6.0,0.014,-1.2,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0.0,-0.001,-0.001,0.0,0.0,-0.001,0.5,0.019,-0.0004
8495,-147.0,-38.0,0.31,0.07,0.64,-1.9,-12.0,-1.0,0.025,-0.9,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.5,0.018,-0.0006
8496,-76.0,-40.0,0.59,0.01,0.55,-1.4,-11.0,8.0,0.022,-0.8,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.0,0.0,0.0,-0.002,0.0,0.001,0.0,0.5,0.017,-0.0008
8497,-55.0,-41.0,0.71,-0.01,0.56,-0.7,-11.0,-3.0,0.006,0.8,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0011
8498,-26.0,-43.0,0.09,0.03,0.53,1.3,-9.0,1.0,-0.026,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.001
8499,-24.0,-44.0,-0.12,0.03,0.53,1.3,-9.0,0.0,-0.025,0.0,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,-0.002,-0.002,0.0,0.0,0.0,0.5,0.018,-0.0006
8500,304.0,-33.0,-0.23,-0.03,0.21,-0.4,-10.0,7.0,0.006,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0007
8501,359.0,-28.0,-0.18,-0.03,0.16,-0.6,-10.0,7.0,0.006,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.5,0.017,-0.0005
8502,195.0,-8.0,0.17,0.14,0.37,-0.7,-11.0,-10.0,0.012,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.001
8503,-94.0,-6.0,0.19,0.13,0.63,0.1,-10.0,-11.0,-0.016,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.0009
8504,-205.0,-21.0,-0.36,0.02,0.68,-0.4,-10.0,3.0,-0.011,-0.2,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0005
8505,-167.0,-26.0,-0.47,0.18,0.67,-1.1,-11.0,-2.0,-0.002,-2.2,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.5,0.019,-0.0004
8506,-247.0,-38.0,0.15,0.05,0.73,-1.7,-12.0,-2.0,0.024,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
8507,-267.0,-47.0,0.5,0.05,0.77,-0.9,-11.0,-6.0,0.0,-0.6,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.017,0.017,0.018,0.0,0.0,0.0,0.0,-0.002,-0.002,-0.002,0.5,0.018,-0.0011
8508,275.0,-49.0,0.11,-0.16,0.18,0.4,-10.0,21.0,-0.024,-0.5,0.015,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.014,-0.001
8509,579.0,-39.0,-0.21,-0.11,-0.11,0.4,-10.0,21.0,-0.023,-0.6,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.015,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.4,0.015,-0.0009
8510,691.0,-31.0,-0.33,-0.09,-0.17,0.2,-10.0,10.0,-0.015,0.1,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.5,0.016,-0.001
8511,786.0,-21.0,-0.43,0.08,-0.24,-0.2,-10.0,10.0,-0.011,-2.2,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.0,0.001,0.0,0.001,0.0,0.0,0.001,0.5,0.017,-0.0007
8512,468.0,8.0,-0.52,0.3,0.19,-1.4,-11.0,-30.0,0.006,-0.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.6,0.022,-0.0006
8513,151.0,14.0,-0.44,0.29,0.47,-2.0,-12.0,-27.0,0.01,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.6,0.022,-0.0005
8514,-313.0,2.0,0.24,0.08,0.8,-2.4,-12.0,-3.0,0.017,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0006
8515,-342.0,-5.0,0.43,0.08,0.83,-2.0,-12.0,-4.0,0.015,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,-0.002,-0.002,0.0,0.5,0.018,-0.0007
8516,-227.0,-16.0,0.59,-0.03,0.69,-0.8,-11.0,5.0,-0.001,0.3,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,-0.003,0.0,0.5,0.017,-0.001
8517,38.0,-20.0,0.51,-0.06,0.42,0.3,-10.0,14.0,-0.02,-1.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.016,-0.0013
8518,244.0,-16.0,0.09,-0.06,0.24,0.8,-9.0,11.0,-0.027,-0.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.5,0.016,-0.0012
8519,316.0,-12.0,-0.2,0.02,0.19,0.8,-9.0,7.0,-0.036,-0.6,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.5,0.017,-0.0007
8520,207.0,-3.0,-0.65,0.26,0.39,-0.1,-10.0,-20.0,-0.008,-0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,-0.001,0.0,0.0,0.0,0.0,-0.001,-0.001,0.6,0.022,-0.0006
8521,-41.0,0.0,-0.6,0.22,0.62,-0.9,-11.0,-20.0,0.005,0.1,0.019,0.019,0.019,0.019,0.019,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,-0.003,0.0,0.0,-0.001,-0.001,0.6,0.021,-0.0005
8522,-162.0,-19.0,0.28,0.02,0.64,-1.8,-12.0,4.0,0.018,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0009
8523,-96.0,-22.0,0.51,0.16,0.6,-1.1,-11.0,2.0,-0.008,-1.6,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,-0.003,-0.002,0.0,0.0,0.5,0.019,-0.0011
8524,-143.0,-23.0,0.45,0.07,0.67,-0.8,-11.0,-13.0,-0.011,-0.3,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.018,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.6,0.018,-0.0014
8525,-39.0,-27.0,-0.02,-0.02,0.52,-0.2,-10.0,5.0,-0.038,1.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0007
8526,-4.0,-27.0,-0.45,0.01,0.5,-0.5,-10.0,2.0,-0.035,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.017,0.017,0.017,0.0,0.0,-0.001,0.0,0.001,0.001,0.0,0.5,0.017,-0.0004
8527,-32.0,-27.0,-0.56,0.11,0.57,-1.2,-11.0,-11.0,0.007,-0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,-0.001,0.0,0.0,-0.001,-0.001,-0.001,0.0,0.5,0.019,-0.0003
8528,-28.0,-31.0,0.36,-0.04,0.49,-1.7,-12.0,10.0,0.028,0.6,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0011
8529,-81.0,-30.0,0.53,0.17,0.62,0.3,-10.0,-12.0,-0.027,-0.7,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.0013
8530,-193.0,-39.0,-0.24,-0.05,0.64,0.7,-9.0,11.0,-0.034,-0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.016,-0.0006
8531,-105.0,-41.0,-0.56,-0.06,0.57,0.3,-10.0,9.0,-0.031,0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.5,0.016,-0.0004
8532,-25.0,-42.0,-0.68,0.0,0.51,-0.4,-10.0,5.0,0.013,-1.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,-0.001,-0.001,0.0,0.0,0.5,0.017,-0.0003
8533,242.0,-39.0,-0.18,-0.22,0.18,-1.4,-11.0,26.0,0.027,1.9,0.015,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.014,-0.0004
8534,582.0,-30.0,0.19,-0.11,-0.12,-1.4,-11.0,23.0,0.025,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.016,0.016,0.015,0.0,0.0,0.0,0.0,0.001,0.002,0.001,0.4,0.015,-0.0006
8535,567.0,-15.0,0.46,0.07,0.02,-0.9,-11.0,-11.0,0.017,2.0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.5,0.019,-0.0007
8536,226.0,-1.0,0.54,0.23,0.37,0.2,-10.0,-21.0,-0.003,-0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0008
8537,-286.0,-2.0,0.34,0.23,0.85,1.4,-9.0,-24.0,-0.015,0.2,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.018,0.018,0.021,0.021,0.021,0.0,0.0,0.0,0.0,-0.004,-0.004,0.0,0.6,0.021,-0.001
8538,-157.0,-14.0,-0.06,-0.11,0.6,1.8,-8.0,12.0,-0.021,0.7,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.016,-0.0008
8539,25.0,-14.0,-0.43,0.06,0.49,0.7,-9.0,-2.0,-0.004,-0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0006
8540,-6.0,-14.0,-0.37,0.04,0.5,-0.4,-10.0,1.0,0.009,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0005
8541,23.0,-14.0,-0.17,-0.2,0.43,-0.9,-11.0,9.0,0.017,3.8,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.015,-0.0006
8542,74.0,2.0,0.41,0.09,0.46,0.2,-10.0,-6.0,0.006,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0014
8543,-63.0,3.0,0.33,0.1,0.59,1.1,-9.0,-10.0,-0.032,0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.019,0.0,0.0,0.0,0.0,0.0,-0.002,-0.002,0.5,0.019,-0.0008
8544,-59.0,-2.0,-0.44,0.01,0.54,0.7,-9.0,4.0,-0.006,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0007
8545,-23.0,-3.0,-0.48,0.01,0.51,0.1,-10.0,3.0,-0.004,0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,-0.002,-0.001,-0.001,0.5,0.017,-0.0006
8546,2.0,-3.0,-0.47,-0.1,0.47,-0.3,-10.0,5.0,0.005,0.9,0.018,0.018,0.018,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.5,0.016,-0.0005
8547,169.0,5.0,-0.06,0.03,0.34,-1.3,-11.0,2.0,0.015,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.5,0.017,-0.0007
8548,4.0,11.0,0.27,0.11,0.52,-0.7,-11.0,-8.0,0.004,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0008
8549,-86.0,5.0,0.2,0.01,0.57,0.4,-10.0,3.0,-0.005,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.001
8550,-24.0,3.0,-0.3,0.03,0.52,0.5,-10.0,0.0,-0.018,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.5,0.018,-0.0006
8551,-82.0,2.0,-0.53,0.07,0.6,-0.3,-10.0,-7.0,-0.01,0.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.0,0.0,0.0,0.0,-0.001,-0.001,0.001,0.5,0.018,-0.0005
8552,-58.0,-12.0,0.38,0.02,0.54,-1.0,-11.0,3.0,0.014,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0008
8553,-21.0,-12.0,0.56,0.02,0.51,-0.3,-10.0,2.0,0.011,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0009
