,a1,a2,a3,a4,a5,y2,y1
6315,0.815924,0.898057,0.337932,0.743653,0.692899,0.159385,0.086282
6316,0.809026,0.895201,0.335661,0.723389,0.700214,0.15899,0.073492
6317,0.805579,0.891892,0.329998,0.75912,0.704832,0.160691,0.060702
6318,0.80382,0.89689,0.322602,0.74939,0.709449,0.165131,0.053805
6319,0.80897,0.900251,0.316554,0.755797,0.714067,0.16957,0.054612
6320,0.819813,0.892066,0.315564,0.743551,0.713136,0.17401,0.05542
6321,0.821124,0.898962,0.314293,0.72365,0.705866,0.17845,0.056227
6322,0.816838,0.905771,0.310519,0.717278,0.698595,0.182889,0.057035
6323,0.818602,0.893877,0.318415,0.722029,0.693896,0.187329,0.057843
6324,0.818308,0.887852,0.315111,0.742666,0.699689,0.189313,0.05865
6325,0.81566,0.878727,0.314356,0.745649,0.703853,0.188087,0.059458
6326,0.813013,0.893041,0.323059,0.768384,0.696289,0.18686,0.060265
6327,0.810365,0.904674,0.322624,0.736418,0.692993,0.185634,0.061073
6328,0.80605,0.900251,0.319765,0.726145,0.694577,0.184407,0.06188
6329,0.802615,0.895497,0.319557,0.716892,0.699238,0.183181,0.062688
6330,0.802363,0.891857,0.314572,0.716597,0.707417,0.181954,0.063496
6331,0.804504,0.896698,0.319834,0.729592,0.703735,0.180728,0.064303
6332,0.809379,0.891735,0.314788,0.732313,0.698235,0.179501,0.065111
6333,0.810985,0.889524,0.307775,0.738085,0.703114,0.178275,0.065918
6334,0.808856,0.901035,0.313534,0.718015,0.701867,0.177048,0.066726
6335,0.806726,0.914008,0.312099,0.752996,0.697586,0.175821,0.067534
6336,0.80614,0.915784,0.31648,0.750105,0.693306,0.174595,0.068341
6337,0.810768,0.913312,0.317483,0.748132,0.691762,0.173368,0.069149
6338,0.816753,0.904169,0.311506,0.75616,0.701061,0.172142,0.069956
6339,0.816014,0.896733,0.317092,0.736611,0.703008,0.170915,0.070764
6340,0.815913,0.901383,0.319314,0.742088,0.69579,0.169689,0.071572
6341,0.82146,0.896681,0.317822,0.732778,0.69922,0.168462,0.072379
6342,0.824043,0.887451,0.316652,0.744367,0.699654,0.167236,0.073187
6343,0.823236,0.890307,0.314754,0.752237,0.693298,0.166009,0.073994
6344,0.822429,0.900164,0.324368,0.741294,0.690949,0.164783,0.074802
6345,0.821622,0.901278,0.330394,0.706131,0.697575,0.163556,0.07561
6346,0.820815,0.897046,0.331231,0.707758,0.7042,0.162329,0.076417
6347,0.823052,0.888566,0.335508,0.73982,0.706051,0.161103,0.077225
6348,0.825473,0.887312,0.34409,0.737076,0.702445,0.159876,0.078032
6349,0.821264,0.895723,0.348753,0.710429,0.696992,0.15865,0.07884
6350,0.813783,0.906311,0.347479,0.737802,0.697637,0.157423,0.079648
6351,0.810421,0.904988,0.34626,0.758791,0.701753,0.156197,0.080455
6352,0.811766,0.888914,0.338203,0.736498,0.703876,0.155639,0.081132
6353,0.813111,0.888113,0.330602,0.745286,0.701261,0.155955,0.081639
6354,0.814456,0.904674,0.33113,0.757492,0.693949,0.156271,0.082146
6355,0.815801,0.9014,0.331723,0.749243,0.694565,0.156588,0.082653
6356,0.817145,0.896402,0.33451,0.72619,0.697356,0.156904,0.08316
6357,0.815823,0.897586,0.334601,0.718763,0.69582,0.157221,0.083667
6358,0.81663,0.892815,0.339479,0.722811,0.694788,0.157537,0.084173
6359,0.818255,0.901365,0.338676,0.722709,0.693134,0.157853,0.08468
6360,0.817661,0.902602,0.3375,0.726213,0.688889,0.15817,0.085187
6361,0.817086,0.892293,0.340156,0.732223,0.697825,0.158486,0.085694
6362,0.811818,0.894678,0.339192,0.736997,0.706116,0.158802,0.086201
6363,0.806551,0.896071,0.339922,0.718378,0.702093,0.159119,0.086707
6364,0.80735,0.899467,0.341764,0.721439,0.69545,0.159435,0.087214
6365,0.810978,0.896176,0.343699,0.705689,0.69589,0.159751,0.087721
6366,0.809913,0.910073,0.348747,0.711699,0.69633,0.160068,0.088228
6367,0.808848,0.90955,0.347452,0.72373,0.696769,0.160384,0.088735
6368,0.810399,0.897621,0.340611,0.728129,0.703325,0.1607,0.089242
6369,0.812819,0.896228,0.338602,0.749164,0.70275,0.161017,0.089748
6370,0.812819,0.904274,0.343519,0.715554,0.695479,0.161333,0.090255
6371,0.816742,0.892728,0.347818,0.712118,0.698998,0.16165,0.090762
6372,0.820794,0.895671,0.344814,0.737376,0.697098,0.161966,0.091269
6373,0.819869,0.912406,0.35649,0.727937,0.696148,0.155851,0.095858
6374,0.821259,0.901383,0.371624,0.728935,0.705576,0.141325,0.105786
6375,0.821567,0.90295,0.375994,0.70384,0.713761,0.1268,0.109421
6376,0.817616,0.90349,0.378872,0.702763,0.712788,0.121817,0.104826
6377,0.813666,0.897917,0.372796,0.724421,0.702996,0.129313,0.100231
6378,0.809715,0.906851,0.368705,0.706879,0.702504,0.136809,0.095636
6379,0.809752,0.892919,0.369467,0.738097,0.706503,0.144305,0.091041
6380,0.814347,0.885379,0.36532,0.735386,0.700475,0.151801,0.086446
6381,0.818942,0.886128,0.362757,0.718752,0.703829,0.159297,0.081851
6382,0.821432,0.877421,0.361659,0.739798,0.707722,0.166793,0.077256
6383,0.821516,0.894661,0.360377,0.732994,0.702797,0.169899,0.075519
6384,0.824895,0.89696,0.360877,0.72111,0.700663,0.167264,0.077519
6385,0.83204,0.891578,0.363905,0.729535,0.695726,0.164629,0.079519
6386,0.836871,0.889001,0.370733,0.752407,0.691,0.161994,0.081519
6387,0.835526,0.889071,0.37815,0.75768,0.688062,0.159359,0.08352
6388,0.835952,0.927208,0.380118,0.742632,0.677948,0.156725,0.08552
6389,0.837599,0.905754,0.381758,0.751908,0.695866,0.15409,0.08752
6390,0.83306,0.890377,0.386303,0.737575,0.706585,0.151455,0.08952
6391,0.833503,0.915854,0.392193,0.712504,0.689944,0.14882,0.09152
6392,0.839639,0.899119,0.392398,0.720849,0.70051,0.146185,0.093521
6393,0.842362,0.900233,0.390001,0.708558,0.70784,0.1445,0.095521
6394,0.841186,0.901505,0.390198,0.738437,0.705811,0.144057,0.096613
6395,0.842088,0.896176,0.393524,0.759698,0.705307,0.143614,0.096517
6396,0.845366,0.895375,0.398723,0.766672,0.701613,0.143171,0.096421
6397,0.842093,0.890882,0.40001,0.7416,0.697919,0.142728,0.096325
6398,0.839101,0.899607,0.396902,0.747463,0.702926,0.142286,0.096229
6399,0.839023,0.898875,0.397217,0.748245,0.711475,0.141843,0.096134
6400,0.837583,0.9078,0.395405,0.720475,0.702691,0.1414,0.096038
6401,0.842374,0.902445,0.394464,0.725567,0.691246,0.140957,0.095942
6402,0.842654,0.898004,0.399477,0.722766,0.689839,0.140514,0.095846
6403,0.845545,0.895584,0.407373,0.738607,0.68679,0.140071,0.09575
6404,0.854175,0.897081,0.408756,0.738142,0.693029,0.139628,0.095654
6405,0.859219,0.900321,0.409152,0.741385,0.700123,0.139185,0.095559
6406,0.859476,0.898597,0.411448,0.745649,0.691235,0.138742,0.095463
6407,0.857599,0.894208,0.41969,0.732461,0.688285,0.1383,0.095367
6408,0.859532,0.893999,0.426106,0.732869,0.695233,0.139333,0.098442
6409,0.857112,0.897134,0.437831,0.723945,0.699103,0.142296,0.105665
6410,0.855441,0.896977,0.441179,0.743517,0.694448,0.14526,0.112887
6411,0.856551,0.884891,0.435863,0.739423,0.696547,0.148223,0.120109
6412,0.855671,0.875662,0.435628,0.726599,0.701331,0.151187,0.120697
6413,0.857437,0.884447,0.434762,0.730964,0.70397,0.15415,0.112609
6414,0.854926,0.8979,0.436993,0.722012,0.705893,0.157113,0.104521
6415,0.852393,0.905806,0.437793,0.737235,0.700035,0.160077,0.096433
6416,0.855419,0.895793,0.440936,0.739639,0.702762,0.16304,0.088345
6417,0.857268,0.893877,0.440578,0.720169,0.696992,0.166004,0.080257
6418,0.857773,0.905371,0.434764,0.736101,0.688654,0.168967,0.072169
6419,0.853256,0.899206,0.42897,0.752554,0.695702,0.171931,0.067032
6420,0.850297,0.890238,0.433094,0.726117,0.699596,0.174894,0.065755
6421,0.85199,0.888287,0.443007,0.715146,0.698493,0.177858,0.064477
6422,0.846095,0.886842,0.442146,0.731043,0.703712,0.180821,0.063199
6423,0.838619,0.895984,0.438132,0.734309,0.69949,0.183784,0.061922
6424,0.837353,0.896733,0.435172,0.723526,0.697153,0.186748,0.060644
6425,0.840211,0.895479,0.433034,0.733209,0.70501,0.189711,0.059366
6426,0.843068,0.904012,0.423867,0.729944,0.712866,0.192675,0.056636
6427,0.848437,0.901296,0.415073,0.749538,0.707617,0.195638,0.052008
6428,0.856674,0.891578,0.413003,0.738856,0.70044,0.198602,0.047379
6429,0.863029,0.888827,0.40945,0.725793,0.697016,0.201565,0.042751
6430,0.867232,0.912476,0.413596,0.719307,0.687974,0.184898,0.058344
6431,0.871435,0.902497,0.43219,0.706539,0.687095,0.14256,0.100381
6432,0.870852,0.890203,0.449018,0.73453,0.691961,0.121406,0.12208
6433,0.867075,0.893163,0.450409,0.746692,0.699619,0.127953,0.117183
6434,0.863192,0.89682,0.453694,0.746232,0.693932,0.134499,0.112286
6435,0.856215,0.905736,0.464503,0.73135,0.695655,0.141046,0.107389
6436,0.850611,0.893999,0.461833,0.73254,0.7073,0.147593,0.102492
6437,0.846576,0.893128,0.454823,0.73313,0.704498,0.15414,0.097596
6438,0.846229,0.898823,0.453546,0.725136,0.70292,0.160687,0.092699
6439,0.852606,0.888008,0.454325,0.740285,0.706174,0.163833,0.087802
6440,0.857851,0.896542,0.44506,0.740172,0.703108,0.16253,0.082905
6441,0.856798,0.908087,0.436923,0.724293,0.692818,0.161227,0.078008
6442,0.853772,0.908523,0.442399,0.722535,0.687658,0.159924,0.073111
6443,0.851922,0.900425,0.446963,0.720778,0.693533,0.158621,0.068214
6444,0.856674,0.894957,0.451527,0.726667,0.694811,0.157318,0.065729
6445,0.85985,0.897604,0.454823,0.74939,0.698857,0.156015,0.066397
6446,0.854358,0.896106,0.454621,0.751443,0.70411,0.15505,0.067065
6447,0.848866,0.907687,0.450452,0.741838,0.69949,0.154528,0.067734
6448,0.847977,0.898562,0.453514,0.747123,0.699631,0.154006,0.068402
6449,0.849184,0.877456,0.464646,0.729501,0.700287,0.153484,0.06907
6450,0.846775,0.884682,0.464044,0.722528,0.694025,0.152962,0.069738
6451,0.844365,0.905231,0.460997,0.729144,0.688737,0.15244,0.070406
6452,0.845904,0.906537,0.465493,0.721745,0.691422,0.151918,0.071075
6453,0.8467,0.903072,0.465848,0.744152,0.689241,0.151396,0.071743
6454,0.845751,0.899467,0.467067,0.765538,0.690543,0.150874,0.072411
6455,0.849673,0.903351,0.470445,0.73643,0.691627,0.150352,0.073079
6456,0.853596,0.895392,0.465414,0.729728,0.698575,0.14983,0.073747
6457,0.853884,0.882506,0.46146,0.741181,0.707863,0.149308,0.074415
6458,0.847115,0.879058,0.46681,0.737246,0.714735,0.148786,0.075084
6459,0.839774,0.889907,0.471175,0.743199,0.708074,0.148263,0.075752
6460,0.835571,0.899972,0.468225,0.739151,0.698464,0.147741,0.07642
6461,0.833721,0.899171,0.458201,0.73796,0.695562,0.147219,0.076641
6462,0.836811,0.90248,0.453563,0.727301,0.69467,0.146697,0.076279
6463,0.842471,0.896402,0.459633,0.713275,0.691399,0.146175,0.075916
6464,0.848131,0.900425,0.462604,0.729093,0.690824,0.145653,0.075553
6465,0.850835,0.900765,0.462169,0.717686,0.697117,0.145131,0.07519
6466,0.851889,0.898805,0.469788,0.736441,0.700753,0.144609,0.074828
6467,0.854915,0.894104,0.478664,0.761886,0.704388,0.144087,0.074465
6468,0.855797,0.895531,0.484584,0.727007,0.700006,0.143565,0.074102
6469,0.854227,0.90389,0.485461,0.72695,0.6927,0.143043,0.07374
6470,0.852658,0.895758,0.485316,0.737598,0.698352,0.142521,0.073377
6471,0.848291,0.894765,0.487268,0.722369,0.700569,0.141999,0.073014
6472,0.844257,0.907043,0.482908,0.712368,0.69338,0.141477,0.072651
6473,0.847081,0.897273,0.476111,0.732472,0.695773,0.140955,0.072289
6474,0.850309,0.895531,0.473031,0.737053,0.700827,0.140433,0.071926
6475,0.850309,0.904657,0.475133,0.733617,0.697133,0.139911,0.071563
6476,0.854702,0.897621,0.480419,0.744753,0.695632,0.139389,0.0712
6477,0.861214,0.897586,0.482791,0.72991,0.696406,0.138866,0.070838
6478,0.861309,0.888949,0.492187,0.718287,0.701448,0.138344,0.070475
6479,0.857862,0.892571,0.498316,0.712889,0.693791,0.139393,0.070112
6480,0.85673,0.900512,0.499362,0.718548,0.69127,0.142496,0.069749
6481,0.854595,0.894731,0.502368,0.744617,0.704826,0.145599,0.069387
6482,0.848291,0.902462,0.501838,0.740342,0.708989,0.148701,0.069024
6483,0.843713,0.896785,0.496197,0.735494,0.714113,0.151804,0.068661
6484,0.841107,0.900947,0.495227,0.754459,0.704791,0.154907,0.068299
6485,0.842071,0.894034,0.493819,0.749334,0.701009,0.15801,0.067936
6486,0.843741,0.897255,0.493931,0.726995,0.703559,0.161113,0.067573
6487,0.844066,0.898074,0.496569,0.725419,0.702334,0.164215,0.06721
6488,0.84726,0.893093,0.497648,0.734094,0.696793,0.167318,0.066848
6489,0.845512,0.895201,0.504913,0.749277,0.698763,0.170421,0.066485
6490,0.838115,0.89379,0.505719,0.747928,0.6984,0.173524,0.066122
6491,0.830718,0.903368,0.494888,0.736566,0.698857,0.176626,0.065759
6492,0.824576,0.904343,0.491236,0.74507,0.700968,0.179729,0.065397
6493,0.819869,0.912075,0.49318,0.743335,0.695151,0.182832,0.065034
6494,0.81932,0.911483,0.493543,0.741804,0.691645,0.185935,0.064671
6495,0.821692,0.906172,0.493792,0.738641,0.6874,0.189038,0.064309
6496,0.821972,0.89743,0.484054,0.732665,0.695984,0.19214,0.063946
6497,0.822252,0.894661,0.472596,0.733459,0.694835,0.195243,0.062931
6498,0.818558,0.904552,0.468016,0.739582,0.685828,0.198346,0.061062
6499,0.814164,0.89931,0.465599,0.75277,0.699642,0.201449,0.059194
6500,0.814164,0.898927,0.464355,0.752259,0.708379,0.204551,0.057326
6501,0.809143,0.895462,0.463111,0.742065,0.70737,0.207654,0.055457
6502,0.804817,0.896977,0.461166,0.735488,0.708426,0.210757,0.053589
6503,0.810432,0.898805,0.455416,0.732121,0.707007,0.21386,0.051721
6504,0.817006,0.898684,0.448471,0.735466,0.705119,0.216963,0.049852
6505,0.821292,0.907095,0.443051,0.739962,0.701976,0.220065,0.047984
6506,0.82303,0.882401,0.450914,0.716745,0.704638,0.198354,0.062816
6507,0.824206,0.884352,0.466124,0.714363,0.694553,0.167867,0.082729
6508,0.823954,0.906642,0.463358,0.719126,0.690642,0.16834,0.080728
6509,0.818995,0.899328,0.457821,0.747066,0.700756,0.168813,0.078726
6510,0.810937,0.895723,0.456036,0.781515,0.706479,0.169286,0.076725
6511,0.804711,0.903107,0.453022,0.768248,0.703407,0.169759,0.074724
6512,0.804627,0.89985,0.445954,0.738709,0.702996,0.196864,0.072723
6513,0.803013,0.893337,0.435584,0.74566,0.702187,0.234174,0.070721
6514,0.806241,0.888305,0.431121,0.75667,0.700921,0.239288,0.06872
6515,0.807742,0.904082,0.422165,0.738788,0.699068,0.244402,0.051657
6516,0.803921,0.922228,0.413655,0.733617,0.691786,0.249516,0.030693
6517,0.803909,0.895758,0.413553,0.720339,0.70268,0.254629,0.030387
6518,0.797857,0.891753,0.409825,0.72187,0.700393,0.259743,0.03008
6519,0.791092,0.915453,0.401953,0.71213,0.686708,0.264857,0.029773
6520,0.788122,0.908296,0.394082,0.721439,0.694788,0.269971,0.029467
6521,0.785152,0.896698,0.387033,0.725612,0.701847,0.275085,0.02916
6522,0.785294,0.905022,0.374687,0.749935,0.700123,0.280199,0.028853
6523,0.79217,0.899223,0.36059,0.750025,0.695093,0.285313,0.030144
6524,0.802677,0.896594,0.351642,0.716824,0.69175,0.290427,0.033524
6525,0.768269,0.855879,0.351792,0.724523,0.70105,0.261316,0.036904
6526,0.719444,0.783941,0.351797,0.719251,0.712565,0.217056,0.040284
6527,0.712804,0.782774,0.350838,0.727789,0.702222,0.21151,0.043664
6528,0.711066,0.764524,0.360781,0.767511,0.70044,0.205965,0.047044
6529,0.717679,0.759561,0.361429,0.777761,0.699936,0.200419,0.050424
6530,0.721232,0.792125,0.355976,0.734219,0.689768,0.194873,0.053804
6531,0.722094,0.792857,0.362079,0.725521,0.693111,0.189328,0.057183
6532,0.724657,0.775303,0.368858,0.734145,0.702035,0.183782,0.060563
6533,0.723425,0.760344,0.362137,0.717051,0.709458,0.178237,0.063943
6534,0.722192,0.756948,0.362919,0.743415,0.704961,0.172691,0.067323
6535,0.7202,0.766474,0.369182,0.772534,0.697133,0.167146,0.070703
6536,0.717343,0.759682,0.373138,0.724467,0.704943,0.1616,0.074083
6537,0.717936,0.763566,0.371402,0.699305,0.701402,0.156054,0.077463
6538,0.720357,0.791725,0.363162,0.719205,0.688965,0.154334,0.080843
6539,0.718161,0.76973,0.359545,0.750184,0.704532,0.157615,0.084223
6540,0.713454,0.763635,0.361212,0.760719,0.707746,0.160897,0.087603
6541,0.715023,0.763775,0.362879,0.747553,0.70628,0.164178,0.090982
6542,0.721646,0.746256,0.366332,0.730216,0.705752,0.16746,0.092236
6543,0.722358,0.777619,0.362394,0.721915,0.690601,0.170741,0.090709
6544,0.71908,0.779065,0.36302,0.70892,0.694178,0.174023,0.089181
6545,0.714311,0.741189,0.368937,0.676195,0.714442,0.175358,0.087654
6546,0.707839,0.752438,0.362123,0.722097,0.717151,0.174147,0.086126
6547,0.702975,0.781154,0.362358,0.731883,0.705623,0.172937,0.084599
6548,0.696026,0.792665,0.367661,0.700303,0.698317,0.171727,0.083072
6549,0.696127,0.789896,0.364966,0.720124,0.70377,0.176542,0.081544
6550,0.706113,0.781067,0.349217,0.72382,0.70241,0.189238,0.080017
6551,0.71419,0.781607,0.33729,0.706766,0.696464,0.201934,0.07849
6552,0.724389,0.784811,0.342885,0.730114,0.691962,0.214629,0.076962
6553,0.734587,0.760327,0.355061,0.713229,0.697403,0.207722,0.075435
6554,0.738614,0.754859,0.356313,0.70358,0.705283,0.175181,0.073908
6555,0.737942,0.77088,0.36358,0.744911,0.703676,0.142639,0.075949
6556,0.733291,0.742338,0.382176,0.745841,0.708637,0.123766,0.082657
6557,0.684303,0.683564,0.378306,0.739967,0.712647,0.122767,0.089365
6558,0.640661,0.644173,0.369844,0.747814,0.712999,0.121768,0.096073
6559,0.647632,0.656555,0.373798,0.71992,0.703911,0.12077,0.102781
6560,0.648592,0.652689,0.381147,0.715957,0.706444,0.119771,0.109489
6561,0.647191,0.63362,0.388496,0.739344,0.708649,0.118772,0.116197
6562,0.64579,0.629093,0.395845,0.736498,0.703043,0.117774,0.122905
6563,0.641944,0.616972,0.40183,0.70367,0.710736,0.116775,0.129613
6564,0.635304,0.635083,0.400585,0.69029,0.705107,0.115776,0.127084
6565,0.632782,0.64049,0.392857,0.699135,0.703829,0.114777,0.112475
6566,0.634967,0.637747,0.39327,0.713774,0.704431,0.113779,0.097867
6567,0.636604,0.646402,0.395544,0.721065,0.701499,0.11278,0.090965
6568,0.634788,0.651261,0.39136,0.73525,0.698568,0.111781,0.094143
6569,0.584556,0.588012,0.391007,0.750162,0.705377,0.110783,0.09732
6570,0.532183,0.522656,0.387673,0.725289,0.714043,0.109784,0.100498
6571,0.534137,0.534951,0.381143,0.688124,0.704392,0.108785,0.103675
6572,0.533521,0.545295,0.380279,0.696005,0.695567,0.107786,0.106853
6573,0.532904,0.537354,0.385028,0.726871,0.697766,0.106788,0.11003
6574,0.534302,0.521245,0.392018,0.713263,0.702879,0.105789,0.113208
6575,0.533214,0.50606,0.402308,0.720816,0.701636,0.10479,0.116385
6576,0.526658,0.517188,0.408565,0.722698,0.693017,0.103791,0.119563
6577,0.52626,0.511023,0.410118,0.73135,0.696582,0.102793,0.12274
6578,0.532901,0.502351,0.416493,0.74473,0.702023,0.101794,0.125918
6579,0.53605,0.513897,0.42217,0.727698,0.699209,0.10234,0.129095
6580,0.535209,0.521838,0.434051,0.725623,0.696394,0.104904,0.132273
6581,0.536356,0.518076,0.450089,0.728628,0.698669,0.107469,0.13545
6582,0.539774,0.495664,0.45892,0.741895,0.704626,0.110034,0.138628
6583,0.543193,0.509038,0.464536,0.734649,0.699936,0.112599,0.141805
6584,0.544545,0.512486,0.47132,0.73677,0.698094,0.115163,0.144983
6585,0.543537,0.49347,0.473736,0.730499,0.705594,0.117728,0.14816
6586,0.541076,0.497788,0.469636,0.734751,0.707793,0.120293,0.142821
6587,0.536958,0.513339,0.466914,0.720906,0.701331,0.122858,0.126347
6588,0.531191,0.515063,0.469937,0.738051,0.697532,0.130508,0.109872
6589,0.523542,0.501254,0.470475,0.757101,0.701765,0.144808,0.093397
6590,0.517998,0.500697,0.460412,0.727903,0.706901,0.159109,0.076922
6591,0.51486,0.4899,0.45086,0.729241,0.710079,0.173409,0.069472
6592,0.511722,0.495107,0.450033,0.73533,0.705166,0.187709,0.073825
6593,0.510676,0.509264,0.455055,0.724818,0.702574,0.20201,0.078178
6594,0.509354,0.524119,0.443767,0.716949,0.698552,0.21631,0.063669
6595,0.507258,0.514228,0.426275,0.730743,0.696969,0.224087,0.041847
6596,0.507762,0.492163,0.421886,0.75447,0.705647,0.223333,0.042717
6597,0.506697,0.492216,0.41707,0.749504,0.714067,0.22258,0.043588
6598,0.503839,0.513026,0.41754,0.734207,0.705342,0.221826,0.044459
6599,0.498706,0.523074,0.417257,0.731406,0.698341,0.221073,0.045329
6600,0.494817,0.517989,0.410465,0.726326,0.700768,0.220319,0.0462
6601,0.495322,0.504632,0.403673,0.725533,0.70292,0.219565,0.04707
6602,0.499278,0.499756,0.394675,0.725884,0.700897,0.218812,0.047941
6603,0.503884,0.498955,0.393103,0.730862,0.701296,0.218058,0.048811
6604,0.508412,0.503587,0.391595,0.737405,0.700604,0.217305,0.049682
6605,0.517154,0.516074,0.383248,0.750831,0.698294,0.216551,0.050552
6606,0.520927,0.504145,0.387593,0.704827,0.699174,0.215798,0.051423
6607,0.519022,0.497962,0.394079,0.704532,0.704814,0.215044,0.052293
6608,0.517117,0.497945,0.39229,0.733946,0.709192,0.214433,0.053164
6609,0.517748,0.498642,0.386817,0.72881,0.705908,0.214007,0.054035
6610,0.518807,0.504789,0.387304,0.727222,0.702625,0.213582,0.054905
6611,0.517042,0.508011,0.393204,0.711404,0.704075,0.213157,0.055776
6612,0.517827,0.512834,0.386967,0.72314,0.695913,0.212731,0.056646
6613,0.517289,0.518512,0.37536,0.708325,0.690367,0.212306,0.057517
6614,0.515126,0.498346,0.380452,0.728481,0.700862,0.21188,0.058387
6615,0.512402,0.509404,0.37777,0.724228,0.700733,0.211455,0.059258
6616,0.510721,0.525059,0.372804,0.723197,0.694084,0.21103,0.060128
6617,0.511371,0.519295,0.370435,0.730658,0.695139,0.210604,0.060999
