,climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime3,Sa,Goal
7048,189.0,-12.0,0.63,0.04,-1.4,-17.0,10.0,0.007,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.02
7049,266.0,-5.0,0.66,0.08,-0.3,-16.0,1.0,-0.002,0.6,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,-0.0009,0.021
7050,19.0,8.0,0.11,0.18,1.7,-14.0,-11.0,-0.023,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0012,0.02
7051,-124.0,6.0,-0.46,0.13,1.2,-15.0,-5.0,-0.023,0.2,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0.0,-0.0013,0.021
7052,-158.0,4.0,-0.55,0.19,0.8,-15.0,-6.0,-0.003,-1.0,-0.0009,-0.0009,-0.0009,-0.001,0.0,0.0001,-0.001,0.022
7053,-393.0,-9.0,-0.34,0.2,-0.5,-16.0,-10.0,0.012,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.021
7054,-612.0,-33.0,0.11,0.18,-0.9,-17.0,-8.0,0.018,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.019
7055,-612.0,-50.0,0.44,0.06,-0.4,-16.0,10.0,0.022,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.018
7056,-434.0,-66.0,0.71,0.05,0.7,-15.0,8.0,0.003,-1.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.019
7057,-346.0,-75.0,0.6,0.05,1.7,-14.0,4.0,-0.015,-0.4,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,-0.0011,0.018
7058,165.0,-84.0,-0.45,0.01,2.5,-14.0,7.0,-0.02,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0012,0.02
7059,210.0,-82.0,-0.54,0.06,2.2,-14.0,7.0,-0.01,-0.4,-0.0009,-0.001,-0.001,-0.0011,0.0001,0.0001,-0.0011,0.019
7060,238.0,-75.0,-0.44,0.08,1.3,-15.0,2.0,0.008,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.02
7061,133.0,-51.0,0.26,0.08,1.7,-14.0,0.0,-0.001,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,-0.0002,0.0,-0.0009,0.019
7062,223.0,-37.0,-0.47,0.07,1.2,-15.0,3.0,-0.012,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0001,0.0,-0.0011,0.021
7063,169.0,-30.0,-0.47,0.15,0.3,-16.0,-6.0,0.003,0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0.0,-0.0009,0.02
7064,82.0,-29.0,0.21,-0.03,-2.3,-8.0,5.0,0.011,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.033
7065,113.0,-27.0,0.32,0.09,-2.0,-8.0,-2.0,0.011,-1.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.035
7066,-354.0,-34.0,0.37,0.15,0.2,-6.0,-14.0,-0.006,-0.2,-0.0007,-0.0007,-0.0007,-0.0006,0.0,-0.0002,-0.0006,0.032
7067,-474.0,-42.0,0.28,-0.06,0.6,-5.0,-3.0,-0.009,2.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.031
7068,-420.0,-69.0,-0.06,-0.01,1.0,-5.0,1.0,-0.011,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.027
7069,-27.0,-85.0,-0.35,-0.15,0.4,-6.0,15.0,-0.011,-0.2,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,-0.0008,0.03
7070,3.0,-85.0,-0.37,-0.15,0.3,-6.0,14.0,-0.011,-0.2,-0.0006,-0.0007,-0.0007,-0.0008,0.0001,0.0001,-0.0008,0.029
7071,31.0,-85.0,-0.38,-0.16,0.2,-6.0,14.0,-0.008,-0.1,-0.0005,-0.0006,-0.0006,-0.0007,0.0001,0.0001,-0.0007,0.03
7072,100.0,-81.0,-0.25,0.02,-0.7,-7.0,1.0,0.007,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.032
7073,70.0,-79.0,-0.17,0.12,-0.9,-7.0,-8.0,0.007,-0.9,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.029
7074,167.0,-51.0,0.16,0.04,0.6,-5.0,-4.0,-0.007,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.03
7075,70.0,-47.0,-0.06,0.06,0.7,-5.0,-6.0,-0.011,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.028
7076,27.0,-46.0,-0.28,0.03,0.4,-6.0,-2.0,-0.011,-0.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0.0,-0.0007,0.029
7077,3.0,-45.0,-0.31,0.09,0.1,-6.0,-6.0,0.002,-0.9,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.028
7078,-24.0,-46.0,-0.23,0.0,-0.7,-7.0,-1.0,0.006,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.026
7079,246.0,-37.0,0.22,-0.04,-0.6,-7.0,5.0,0.007,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.028
7080,116.0,-21.0,0.17,0.08,0.6,-5.0,-7.0,-0.008,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.026
7081,184.0,-12.0,-0.27,-0.02,0.4,-6.0,2.0,-0.01,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.028
7082,90.0,-6.0,-0.24,0.08,-0.3,-6.0,-7.0,0.006,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.026
7083,25.0,-5.0,-0.08,0.04,-0.6,-7.0,-3.0,0.008,-0.2,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,-0.0003,0.027
7084,16.0,-5.0,-0.05,0.03,-0.6,-7.0,-3.0,0.006,0.1,-0.0005,-0.0005,-0.0005,-0.0004,0.0,-0.0002,-0.0004,0.025
7085,70.0,-4.0,0.23,-0.04,-0.4,-6.0,4.0,0.011,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.026
7086,99.0,-3.0,0.32,0.08,-0.2,-6.0,1.0,0.01,-1.6,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.028
7087,-318.0,-7.0,0.21,0.15,1.2,-5.0,-16.0,-0.014,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.026
7088,-449.0,-20.0,-0.02,0.07,1.4,-5.0,-3.0,-0.013,-1.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.022
7089,116.0,-38.0,-0.35,-0.13,0.4,-6.0,14.0,-0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.024
7090,418.0,-10.0,0.1,-0.03,-0.6,-6.0,4.0,0.01,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.025
7091,434.0,-3.0,0.2,0.09,-0.4,-6.0,-4.0,0.009,-1.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.027
7092,-190.0,11.0,0.04,0.15,0.4,-6.0,-15.0,-0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.025
7093,-708.0,-35.0,-0.08,0.09,0.2,-6.0,-9.0,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.023
7094,-763.0,-50.0,-0.03,-0.12,0.1,-6.0,4.0,0.005,2.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.021
7095,-640.0,-66.0,0.05,-0.1,0.1,-6.0,12.0,0.005,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.02
7096,18.0,-90.0,0.21,-0.15,0.7,-5.0,15.0,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.021
7097,518.0,-71.0,-0.02,-0.11,1.2,-5.0,11.0,-0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.022
7098,634.0,-55.0,-0.12,-0.06,1.1,-5.0,4.0,-0.007,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.023
7099,627.0,-25.0,-0.25,0.03,0.6,-5.0,-3.0,-0.003,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.024
7100,-233.0,16.0,0.19,0.15,-0.2,-6.0,-12.0,-0.006,-0.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.023
7101,-342.0,11.0,0.12,0.04,0.0,-6.0,-8.0,-0.011,1.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.021
7102,-120.0,-16.0,-0.33,-0.03,-0.9,-7.0,4.0,-0.005,-0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.019
7103,-94.0,-17.0,-0.33,-0.13,-1.1,-7.0,5.0,0.004,0.7,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.022
7104,18.0,-18.0,-0.05,0.01,-1.7,-8.0,1.0,0.008,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.023
7105,-77.0,-18.0,0.18,0.08,-1.6,-7.0,-6.0,0.009,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.021
7106,-114.0,-25.0,0.4,0.02,-0.5,-6.0,-2.0,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.023
7107,-124.0,-27.0,0.41,0.12,0.0,-6.0,-3.0,-0.003,-0.9,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0004,0.022
7108,-223.0,-33.0,0.27,0.05,0.7,-5.0,-5.0,-0.009,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.021
7109,-229.0,-39.0,0.12,0.01,1.0,-5.0,2.0,-0.011,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.02
7110,110.0,-45.0,-0.34,-0.06,0.4,-6.0,7.0,-0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.022
7111,79.0,-39.0,-0.24,0.05,-0.6,-7.0,-5.0,0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.021
7112,23.0,-38.0,-0.05,0.04,-0.9,-7.0,-4.0,0.011,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.02
7113,112.0,-35.0,0.32,-0.03,-0.4,-6.0,3.0,0.009,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.022
7114,-105.0,-32.0,0.17,0.09,1.0,-5.0,-10.0,-0.012,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.02
7115,2.0,-39.0,-0.07,0.02,-0.7,-7.0,-2.0,0.007,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.021
7116,-96.0,-40.0,0.09,0.07,-0.7,-7.0,-7.0,0.007,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.019
7117,108.0,-41.0,0.15,-0.03,0.7,-5.0,3.0,-0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.02
7118,114.0,-41.0,0.15,-0.03,0.8,-5.0,3.0,-0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0004,0.018
7119,347.0,-32.0,-0.02,-0.13,1.0,-5.0,12.0,-0.008,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.02
7120,444.0,-12.0,-0.2,0.01,0.7,-5.0,-1.0,-0.007,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.022
7121,340.0,-3.0,-0.28,0.11,0.3,-6.0,-18.0,-0.006,0.6,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0001,-0.0005,0.023
7122,-137.0,4.0,-0.11,0.17,-0.4,-6.0,-18.0,0.007,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.022
7123,-272.0,1.0,-0.05,0.16,-0.4,-6.0,-18.0,0.008,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.019
7124,-253.0,-22.0,0.35,-0.03,0.3,-6.0,4.0,0.007,0.0,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.018
7125,-106.0,-29.0,0.34,-0.07,1.2,-5.0,6.0,-0.007,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
7126,-80.0,-30.0,0.31,-0.06,1.4,-5.0,6.0,-0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0004,0.018
7127,22.0,-30.0,0.22,-0.09,1.6,-4.0,12.0,-0.011,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.019
7128,44.0,-30.0,0.2,-0.08,1.7,-4.0,11.0,-0.011,-0.7,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,-0.0005,0.018
7129,261.0,-23.0,-0.39,-0.07,1.4,-5.0,7.0,-0.019,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.02
7130,307.0,-18.0,-0.56,0.14,1.0,-5.0,-4.0,-0.017,-3.2,-0.0005,-0.0007,-0.0007,-0.0007,0.0002,0.0,-0.0007,0.019
7131,294.0,-17.0,-0.59,0.11,0.9,-5.0,-9.0,-0.016,-2.0,-0.0004,-0.0005,-0.0005,-0.0007,0.0001,0.0002,-0.0007,0.021
7132,226.0,-11.0,-0.58,0.11,0.2,-6.0,-9.0,0.003,-1.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.02
7133,-89.0,-7.0,-0.1,0.07,-1.7,-8.0,-7.0,0.011,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.019
7134,-179.0,-21.0,0.27,0.03,-0.9,-7.0,-3.0,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
7135,-41.0,-26.0,0.28,-0.09,-0.3,-6.0,9.0,-0.001,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.018
7136,218.0,-21.0,0.13,-0.07,0.5,-6.0,8.0,-0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.019
7137,-15.0,6.0,-0.15,0.01,0.6,-5.0,0.0,-0.007,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.02
7138,-108.0,5.0,-0.27,0.07,0.2,-6.0,-6.0,-0.006,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.018
7139,35.0,-3.0,0.12,-0.04,-0.5,-6.0,4.0,0.009,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.019
7140,0.0,0.0,0.3,0.06,0.3,-6.0,-6.0,-0.004,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.021
7141,-70.0,-1.0,0.27,0.15,0.6,-5.0,-13.0,-0.005,-1.6,-0.0005,-0.0004,-0.0004,-0.0004,-0.0002,0.0,-0.0004,0.02
7142,-317.0,-12.0,-0.09,0.08,1.0,-5.0,-8.0,-0.015,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.018
7143,-230.0,-28.0,-0.43,-0.04,0.1,-6.0,5.0,-0.009,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.019
7144,-219.0,-29.0,-0.44,-0.04,0.0,-6.0,5.0,-0.008,-0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,-0.0006,0.018
7145,-166.0,-34.0,-0.37,-0.03,-0.8,-7.0,4.0,0.008,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.017
7146,337.0,-28.0,0.25,-0.09,-1.1,-7.0,11.0,0.011,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.019
7147,384.0,-17.0,0.41,0.01,-0.5,-6.0,-4.0,0.006,1.0,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-0.0003,0.02
7148,-163.0,1.0,-0.51,0.1,-0.2,-6.0,-10.0,-0.015,0.0,-0.0006,-0.0006,-0.0006,-0.0007,0.0,0.0001,-0.0007,0.018
7149,-224.0,-4.0,-0.55,-0.04,-0.9,-7.0,2.0,0.006,1.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
7150,296.0,-3.0,0.22,-0.09,-1.8,-8.0,11.0,0.014,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.018
7151,385.0,4.0,0.35,0.02,-1.5,-7.0,4.0,0.012,-1.5,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.02
7152,148.0,27.0,0.11,0.1,-0.1,-6.0,-12.0,-0.018,-0.2,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,-0.0007,0.021
7153,-297.0,23.0,-0.19,0.13,-0.4,-6.0,-14.0,-0.005,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.02
7154,-463.0,8.0,-0.21,0.06,-0.8,-7.0,-7.0,0.001,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.018
7155,-448.0,-10.0,-0.06,-0.03,-1.1,-7.0,3.0,0.01,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.017
7156,-425.0,-15.0,0.01,-0.11,-1.2,-7.0,4.0,0.011,0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.016
7157,93.0,-25.0,0.34,-0.14,-0.5,-6.0,16.0,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.017
7158,188.0,-24.0,0.38,-0.06,-0.3,-6.0,15.0,0.005,-0.7,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,-0.0002,-0.0003,0.018
7159,249.0,-15.0,0.29,0.01,0.5,-5.0,1.0,-0.007,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.02
7160,-116.0,-7.0,-0.33,0.07,0.3,-6.0,-7.0,-0.006,-0.1,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.019
7161,-166.0,-9.0,-0.33,0.05,0.1,-6.0,-6.0,0.001,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.018
7162,-174.0,-15.0,-0.29,0.0,-0.6,-7.0,1.0,0.003,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.019
7163,-170.0,-16.0,-0.28,-0.01,-0.8,-7.0,1.0,0.003,0.2,-0.0003,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.018
7164,41.0,-25.0,0.33,-0.02,-0.4,-6.0,3.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.02
7165,-89.0,-25.0,0.22,0.06,0.7,-5.0,-7.0,-0.007,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.018
7166,134.0,-28.0,-0.35,-0.05,0.3,-6.0,5.0,-0.007,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.017
7167,144.0,-27.0,-0.36,-0.05,0.2,-6.0,5.0,-0.007,0.0,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,-0.0005,0.018
7168,216.0,-18.0,-0.26,-0.01,-0.8,-7.0,2.0,0.005,-0.1,-0.0003,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.019
7169,7.0,-3.0,0.31,0.05,-0.4,-6.0,-5.0,0.005,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,-0.0001,-0.0003,0.02
7170,-219.0,-10.0,0.15,0.07,0.6,-5.0,-7.0,-0.006,-0.1,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0004,0.019
7171,-306.0,-32.0,-0.28,0.02,0.3,-6.0,-2.0,-0.008,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.018
7172,-310.0,-34.0,-0.3,0.01,0.1,-6.0,-2.0,-0.005,0.1,-0.0003,-0.0004,-0.0004,-0.0005,0.0001,0.0001,-0.0005,0.019
7173,-338.0,-45.0,-0.1,0.04,-0.4,-6.0,-3.0,0.01,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.017
7174,-86.0,-59.0,0.25,-0.09,-0.1,-6.0,11.0,0.01,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.018
7175,75.0,-57.0,0.36,-0.02,1.3,-5.0,2.0,-0.003,-0.2,-0.0004,-0.0004,-0.0004,-0.0003,0.0,-0.0001,-0.0003,0.016
7176,484.0,-42.0,0.18,-0.12,2.3,-4.0,13.0,-0.007,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.02
7177,358.0,-21.0,0.0,0.13,2.5,-3.0,-13.0,-0.008,-0.7,-0.0003,-0.0003,-0.0003,-0.0004,0.0,0.0,-0.0004,0.022
7178,118.0,-15.0,-0.16,0.18,2.4,-4.0,-25.0,-0.015,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.023
7179,-217.0,-16.0,-0.27,0.23,2.1,-4.0,-28.0,-0.006,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.02
7180,-512.0,-28.0,-0.28,0.13,1.6,-4.0,-11.0,0.001,-1.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.019
7181,-618.0,-42.0,-0.29,0.07,1.2,-5.0,-4.0,-0.002,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.018
7182,-648.0,-48.0,-0.29,-0.04,1.1,-5.0,-6.0,-0.001,0.6,-0.0003,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
7183,241.0,-76.0,0.06,-0.14,-0.1,-6.0,16.0,0.009,0.0,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.017
7184,399.0,-69.0,0.16,-0.08,0.1,-6.0,8.0,0.008,-0.5,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.018
7185,494.0,-56.0,0.28,-0.04,0.5,-5.0,4.0,0.006,0.4,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.02
7186,388.0,-35.0,0.16,0.08,1.2,-5.0,-9.0,-0.011,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.021
7187,29.0,-25.0,-0.13,0.13,1.3,-5.0,-15.0,-0.01,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.02
7188,-165.0,-28.0,-0.26,0.06,0.8,-5.0,-8.0,-0.005,0.2,-0.0005,-0.0005,-0.0005,-0.0004,0.0,-0.0001,-0.0004,0.019
7189,-238.0,-37.0,-0.43,0.02,-0.2,-6.0,-2.0,-0.006,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.018
7190,-218.0,-42.0,-0.45,-0.01,-0.7,-7.0,7.0,0.007,0.3,-0.0003,-0.0003,-0.0003,-0.0004,0.0,0.0,-0.0004,0.02
7191,-261.0,-47.0,-0.28,0.1,-1.2,-7.0,-13.0,0.014,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.017
7192,-321.0,-51.0,-0.17,-0.21,-1.4,-7.0,0.0,0.015,4.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.016
7193,320.0,-52.0,0.4,-0.14,-0.8,-7.0,16.0,0.011,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.017
7194,480.0,-43.0,0.51,-0.07,-0.3,-6.0,8.0,0.007,-0.7,-0.0003,-0.0002,-0.0002,-0.0002,-0.0001,0.0,-0.0002,0.018
7195,545.0,-35.0,0.52,0.06,0.3,-6.0,0.0,-0.003,-2.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.019
7196,533.0,-27.0,0.49,0.1,0.7,-5.0,-4.0,-0.005,-1.4,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0004,0.02
7197,-19.0,1.0,-0.4,0.09,1.2,-5.0,-10.0,-0.014,0.0,-0.0004,-0.0005,-0.0005,-0.0006,0.0001,0.0,-0.0006,0.019
7198,-220.0,-6.0,-0.42,0.07,-0.1,-6.0,-7.0,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
7199,190.0,-12.0,0.08,-0.06,-1.4,-7.0,8.0,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.018
7200,283.0,3.0,0.3,0.0,-0.7,-7.0,1.0,0.005,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.019
7201,264.0,9.0,0.34,0.07,-0.3,-6.0,-8.0,0.003,-0.6,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,-0.0001,-0.0003,0.02
7202,-316.0,6.0,-0.23,0.07,0.1,-6.0,-8.0,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.018
7203,-363.0,1.0,-0.23,-0.06,-0.2,-6.0,-4.0,0.003,2.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
7204,-164.0,-15.0,-0.09,-0.06,-0.7,-7.0,7.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.016
7205,-135.0,-16.0,-0.07,-0.06,-0.7,-7.0,7.0,0.005,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.017
7206,220.0,-12.0,0.27,-0.07,-0.3,-6.0,9.0,0.007,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.018
7207,276.0,0.0,0.27,0.02,0.5,-5.0,-1.0,-0.004,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.02
